Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq7705,0.110364,0.036788,0.024525,0.024525,0.012263,0.036788,0.049051,0.085839,0.024525,0.036788,0.122627,0.012263,0.024525,0.036788,0.049051,0.098101,0.110364,0.000000,0.012263,0.073576,0.002128,-0.001287,0.000835,0.002038,-0.000496,0.007547,-0.006631,-0.008114,0.001788,0.000123,0.003155,0.003942,0.000625,0.002656,-0.004347,-0.001780,0.000408,0.004796,0.000635,-0.001434,0.002542,-0.002636,-0.000633,0.004248,-0.004664,0.000158,-0.003745,0.002053,-0.003702,-0.000540,0.001661,0.001719,0.002897,0.003957,-0.005266,-0.004122,-0.002727,0.005321,-0.005179,-0.001836,0.002371,0.004987,0.005012,0.009160,0.006092,0.000747,0.002088,0.002234,-0.001101,-0.001480,-0.002389,-0.003332,0.002767,0.002315,0.002637,0.006052,-0.005811,0.000281,-0.004462,-0.005272
seq7706,0.051846,0.038884,0.025923,0.051846,0.090730,0.051846,0.038884,0.116653,0.000000,0.012961,0.168498,0.038884,0.012961,0.051846,0.077768,0.051846,0.012961,0.012961,0.064807,0.064807,0.004820,0.008330,0.000113,0.003367,-0.006187,0.002679,0.006900,0.008506,-0.001401,0.000205,0.005304,0.004204,0.008969,0.004736,0.006880,0.005459,-0.002473,0.000506,-0.008179,-0.003944,0.001817,0.000689,0.001153,-0.001564,-0.002480,-0.002496,-0.001030,0.001397,0.010143,0.011567,0.000715,-0.000787,-0.003379,-0.004312,-0.001233,0.004378,0.000369,0.001896,-0.003654,-0.004591,-0.002771,0.001028,-0.004303,0.002856,0.000495,-0.004515,0.000321,-0.005550,-0.003602,0.000094,-0.007163,0.000467,-0.003006,-0.012283,-0.012848,-0.019386,-0.007201,-0.008224,-0.006018,-0.002695
seq7707,0.099180,0.061987,0.024795,0.049590,0.012397,0.024795,0.111577,0.061987,0.012397,0.012397,0.161167,0.000000,0.024795,0.000000,0.086782,0.024795,0.049590,0.012397,0.037192,0.123975,-0.009289,-0.006527,-0.003143,-0.005274,-0.002601,-0.004801,0.009790,0.010596,0.000439,0.003685,0.000789,0.002841,-0.000156,0.000234,-0.004049,0.001893,-0.006181,-0.008714,-0.004545,-0.003010,0.004958,0.005769,-0.001312,0.002487,0.007977,0.005334,-0.007916,-0.010654,0.001074,0.002991,0.005546,0.007316,0.001714,-0.000492,0.004666,0.001310,0.005507,0.005713,0.006854,0.006448,-0.009416,-0.007738,0.003452,0.000978,0.004838,0.005722,0.000398,0.011758,-0.008716,-0.005641,0.003617,0.004630,-0.000483,-0.005155,-0.011833,-0.005731,-0.007343,-0.007978,0.005122,0.010450
seq7708,0.152417,0.088910,0.025403,0.038104,0.000000,0.038104,0.050806,0.088910,0.025403,0.025403,0.101612,0.000000,0.025403,0.050806,0.088910,0.038104,0.038104,0.012701,0.025403,0.101612,-0.002257,-0.001568,-0.011971,-0.013715,-0.002731,-0.001175,0.002060,-0.005607,-0.003220,-0.006696,-0.004951,-0.007827,0.011997,0.018151,0.001514,0.008477,-0.013529,-0.012925,0.002941,0.008426,0.007079,0.009129,0.001704,-0.005438,-0.005392,-0.004557,-0.002026,0.000310,0.001206,-0.003915,-0.000578,-0.000546,0.003860,0.001629,0.004264,0.007941,-0.008046,-0.002336,-0.005898,-0.003948,0.006640,0.019360,0.004955,-0.005396,-0.003229,-0.009579,-0.003583,-0.007266,0.000855,-0.006620,-0.002988,0.002373,-0.001167,-0.002402,0.014138,0.022197,0.006090,0.013631,-0.010558,-0.013407
seq7709,0.217655,0.084644,0.036276,0.048368,0.012092,0.000000,0.060460,0.120920,0.000000,0.048368,0.048368,0.012092,0.012092,0.012092,0.000000,0.060460,0.072552,0.000000,0.012092,0.108828,-0.002138,-0.004362,0.001091,-0.003322,-0.002604,-0.001934,0.007623,0.006485,-0.006810,-0.005175,-0.005599,-0.006079,-0.000622,0.000655,0.004655,0.007188,0.007128,0.008325,0.004394,0.003660,0.003153,-0.001442,-0.002487,-0.004248,0.009272,0.004314,0.000307,-0.008080,0.000681,-0.000975,-0.005502,-0.000146,0.011939,0.012638,-0.007082,-0.008519,-0.001625,-0.006988,-0.001151,-0.005230,0.011709,0.005329,0.001842,-0.000743,0.004281,0.003088,0.004550,-0.006473,0.012194,0.025349,-0.001214,-0.000804,-0.008650,-0.010741,-0.004683,-0.000529,-0.001204,-0.004700,0.003570,-0.000915
seq7710,0.086534,0.074172,0.012362,0.000000,0.037086,0.037086,0.086534,0.135982,0.049448,0.000000,0.074172,0.049448,0.012362,0.037086,0.049448,0.061810,0.049448,0.024724,0.000000,0.111258,0.004883,0.009209,-0.004073,0.007204,0.002409,-0.000193,0.000254,-0.007967,-0.000103,-0.005387,-0.000578,-0.011067,0.000530,-0.002095,-0.008225,-0.008906,0.004862,-0.003785,-0.002919,-0.001843,-0.003490,-0.001359,0.002925,-0.000131,0.001806,-0.000165,-0.007190,-0.003344,-0.000604,-0.004845,0.006822,0.002722,-0.005255,0.003790,-0.003938,-0.009182,-0.003482,-0.006376,-0.000365,-0.003408,-0.005989,-0.011434,0.005377,0.003012,-0.001948,0.003809,0.009298,0.009506,0.009710,0.008432,-0.001477,-0.003039,0.014332,0.017975,-0.000502,0.002194,0.003779,0.007148,0.003643,0.000073
seq7711,0.197739,0.049435,0.037076,0.061793,0.000000,0.012359,0.074152,0.098869,0.012359,0.074152,0.061793,0.000000,0.012359,0.000000,0.037076,0.074152,0.061793,0.000000,0.037076,0.086511,0.004223,0.005136,-0.000874,-0.004904,-0.002187,0.000400,-0.001454,-0.000622,0.001416,0.002126,-0.001817,-0.003823,-0.002801,-0.008683,0.000849,0.000671,-0.006064,-0.008598,0.000684,0.001115,0.003839,0.008642,-0.002384,-0.006491,-0.000413,0.000205,-0.001285,0.000462,0.007770,0.005042,0.007861,0.015399,-0.001941,-0.001770,-0.007457,-0.003424,0.003301,0.004574,0.000601,-0.000894,0.000351,0.006754,0.003475,0.005686,-0.000676,-0.007548,-0.002202,-0.003159,-0.003183,-0.003901,-0.004372,0.002443,0.008028,0.012774,-0.000738,-0.009052,-0.000289,0.000421,0.002387,-0.002322
seq7712,0.093832,0.067023,0.000000,0.080428,0.026809,0.026809,0.053618,0.120642,0.000000,0.067023,0.080428,0.040214,0.067023,0.026809,0.067023,0.053618,0.067023,0.013405,0.013405,0.107237,0.004185,0.011116,0.000377,0.001807,0.010087,0.016693,0.008304,0.006445,-0.003685,-0.006039,-0.001529,-0.003437,0.005880,0.002882,0.003895,-0.001605,0.004639,0.003941,-0.004516,-0.006465,-0.003158,-0.006183,0.002901,0.003281,-0.003220,-0.005997,-0.008527,-0.011788,-0.004506,-0.005028,-0.007558,-0.014577,-0.007518,-0.011672,-0.001396,-0.004184,-0.002966,-0.003573,0.000109,-0.003063,-0.011345,-0.009381,-0.006614,-0.006252,-0.004208,-0.008225,-0.001688,-0.008264,-0.008688,-0.008246,-0.001127,0.002479,0.015630,0.014946,-0.001159,0.003572,-0.001881,0.003111,0.003165,0.007452
seq7713,0.062194,0.087071,0.012439,0.074632,0.024877,0.024877,0.074632,0.087071,0.037316,0.012439,0.062194,0.012439,0.012439,0.062194,0.087071,0.062194,0.062194,0.000000,0.012439,0.124387,0.007411,0.008394,-0.001477,-0.005667,-0.003924,-0.008742,-0.009378,-0.011021,-0.006841,-0.008519,-0.005373,-0.004611,0.009855,0.013746,0.010782,0.004298,0.000726,-0.003790,0.001227,-0.003335,0.001098,-0.000267,0.006542,0.002400,0.000512,-0.002697,-0.003261,-0.001052,0.004864,0.009876,-0.004477,-0.003888,-0.005889,-0.013792,0.005826,-0.002766,0.010585,0.005294,0.008229,0.000882,0.002054,-0.006011,0.002830,0.000922,0.002575,-0.002343,-0.011820,-0.016396,-0.006887,-0.003482,0.000372,0.004934,0.012489,0.010584,-0.000137,-0.001116,0.003982,0.002371,0.009435,-0.001234
seq7714,0.132191,0.060087,0.060087,0.060087,0.000000,0.060087,0.048069,0.060087,0.036052,0.012017,0.048069,0.048069,0.012017,0.024035,0.000000,0.024035,0.144208,0.000000,0.024035,0.108156,-0.006280,-0.007795,0.004675,0.001483,-0.000996,-0.004267,-0.002269,0.003027,-0.002423,-0.007297,-0.002793,-0.005933,-0.000697,0.002536,0.002838,0.000050,0.001166,-0.000365,0.006977,0.008366,0.002499,0.005072,0.009290,0.004940,-0.000251,-0.003820,0.001301,0.008958,0.001468,-0.000972,-0.007194,-0.010285,0.008886,0.004361,-0.001437,-0.004616,0.008091,0.000543,0.008088,0.008116,-0.002835,-0.003656,0.002449,-0.005713,-0.003275,0.002576,-0.000595,0.002241,0.003307,0.003886,-0.004581,-0.010698,0.008559,0.002210,-0.002505,-0.005774,0.006865,-0.000800,0.007617,0.006293
seq7715,0.122024,0.073214,0.061012,0.061012,0.012202,0.024405,0.085417,0.085417,0.012202,0.048810,0.085417,0.012202,0.012202,0.000000,0.036607,0.061012,0.073214,0.000000,0.024405,0.085417,-0.002221,-0.007638,0.002278,-0.000492,0.003393,-0.008534,0.000580,0.008250,0.012730,-0.001998,-0.000090,0.006549,0.005371,-0.003657,0.014141,0.015390,-0.003759,-0.014168,0.001172,0.003243,0.002248,-0.006442,0.001330,0.001355,-0.005197,-0.009263,0.001714,0.006240,0.000159,-0.004178,0.004779,0.002722,0.000272,-0.011451,-0.007353,-0.000169,0.004695,-0.001385,-0.004716,-0.005055,-0.008140,-0.014131,0.004516,0.001707,0.005268,0.003982,0.008796,0.011690,-0.002879,-0.011963,-0.004969,-0.001545,-0.000461,-0.007642,0.004156,0.009734,0.002388,-0.002648,0.007852,0.017249
seq7716,0.064549,0.051639,0.077458,0.077458,0.025819,0.012910,0.038729,0.103278,0.012910,0.064549,0.077458,0.064549,0.051639,0.051639,0.012910,0.025819,0.051639,0.000000,0.038729,0.129097,-0.005344,-0.011124,-0.004321,-0.002803,-0.001184,-0.002499,-0.001009,0.003801,-0.003524,-0.003357,-0.004915,-0.006539,0.003693,0.007599,-0.007731,-0.010872,0.010708,0.010743,-0.004102,0.000680,0.006831,-0.000324,-0.003880,-0.005161,-0.005850,-0.000622,0.007969,0.003232,0.011267,0.006566,-0.000026,0.003604,-0.003758,-0.005924,-0.007487,-0.007497,-0.003675,-0.001932,-0.003022,-0.008558,-0.007420,-0.003250,0.001048,0.004393,0.002099,0.005186,0.001018,-0.000297,0.002852,0.005872,0.006021,0.003765,-0.001588,-0.003458,-0.002321,0.000586,-0.011067,-0.000773,0.004814,0.010085
seq7717,0.064708,0.038825,0.038825,0.064708,0.012942,0.051766,0.038825,0.064708,0.000000,0.038825,0.077650,0.051766,0.038825,0.038825,0.090591,0.064708,0.129416,0.000000,0.051766,0.077650,-0.006977,-0.011513,0.001750,0.002768,-0.007628,-0.009054,0.001098,-0.004563,0.003627,0.006075,-0.000298,0.003041,0.000741,0.003640,-0.004765,-0.006329,0.005023,0.002089,-0.009159,-0.008343,0.003578,0.003539,-0.004397,-0.004818,0.004953,0.005077,-0.007084,-0.009682,0.002292,0.001671,0.004545,0.003705,-0.007224,-0.002725,0.004295,0.002619,-0.003870,-0.003693,0.003501,-0.001217,-0.004442,-0.003295,0.003917,0.012519,-0.011384,-0.017880,0.014320,0.013920,0.004711,-0.003738,0.000185,0.004076,0.000108,0.003379,-0.006012,-0.003889,0.009787,0.007830,-0.003074,-0.012655
seq7718,0.130661,0.026132,0.026132,0.039198,0.000000,0.026132,0.065330,0.091462,0.052264,0.039198,0.039198,0.039198,0.013066,0.065330,0.065330,0.052264,0.143727,0.026132,0.039198,0.065330,0.003741,0.004016,-0.006843,-0.005240,0.002768,-0.000410,-0.002175,-0.004382,-0.001509,-0.003489,-0.008760,-0.001257,-0.001808,0.006742,0.000980,0.001216,-0.000656,-0.004561,0.002578,0.001805,0.001228,0.007048,0.008140,0.003160,0.003486,0.001976,-0.005142,-0.001077,0.003633,-0.000668,-0.011424,-0.006872,-0.005133,0.000130,-0.006461,-0.004543,-0.008918,-0.008242,0.007477,0.010925,-0.003443,0.005112,0.003432,0.004884,0.009978,0.005694,0.004463,0.001806,-0.004105,-0.004324,-0.009496,-0.008359,0.003332,0.006281,0.000583,0.002254,-0.014444,-0.011781,-0.004022,-0.004610
seq7719,0.167343,0.083671,0.027890,0.083671,0.041836,0.041836,0.027890,0.069726,0.027890,0.027890,0.097617,0.013945,0.041836,0.013945,0.055781,0.055781,0.083671,0.069726,0.013945,0.069726,0.007665,0.005756,-0.003119,0.004715,0.007535,0.003852,0.002622,0.005765,-0.009711,-0.011806,-0.004598,0.006078,-0.000064,0.004144,0.002389,0.009373,-0.000294,0.000252,0.016155,0.010094,0.011288,0.011241,-0.006610,-0.003539,0.001527,0.001467,0.000909,0.001681,-0.004534,-0.003757,-0.011697,-0.009530,-0.011459,-0.013157,-0.008451,-0.008324,-0.004734,0.001045,0.006283,0.002233,0.001552,-0.004838,-0.011083,-0.006752,0.003451,-0.004925,0.003080,-0.008265,-0.008006,-0.013801,-0.007098,-0.006343,-0.005527,-0.005049,-0.007519,-0.008619,-0.009971,-0.004463,-0.006024,-0.014102
seq7720,0.127871,0.051148,0.012787,0.051148,0.012787,0.038361,0.076722,0.115084,0.025574,0.038361,0.102297,0.025574,0.063935,0.076722,0.012787,0.038361,0.089509,0.000000,0.000000,0.063935,0.000016,-0.001917,-0.007331,-0.004569,-0.002810,-0.002711,0.000281,-0.002556,-0.002164,0.001766,0.004931,0.010256,-0.004863,-0.002005,-0.009334,-0.006334,-0.001968,-0.008003,0.007407,0.006123,-0.000887,0.006014,0.006542,0.008416,-0.001508,0.003002,-0.006414,-0.005342,-0.001563,-0.004041,0.005153,0.012851,-0.002164,-0.001664,-0.008677,-0.002132,-0.005091,-0.002099,-0.004382,-0.003908,0.000174,-0.002787,0.011022,0.006934,0.004127,0.002244,-0.009756,-0.010245,-0.005497,0.001008,0.009484,0.002786,0.007064,0.006570,-0.004231,-0.002248,0.001908,0.004738,-0.007005,-0.005573
seq7721,0.045669,0.068504,0.034252,0.045669,0.034252,0.068504,0.034252,0.022835,0.011417,0.079921,0.079921,0.079921,0.022835,0.022835,0.000000,0.057087,0.102756,0.000000,0.022835,0.079921,-0.000536,-0.007672,-0.003344,-0.002590,0.003620,0.007088,0.005647,0.004553,0.002720,-0.001182,0.002605,0.008444,-0.002284,-0.002827,-0.004124,-0.006309,0.005135,0.007444,0.010739,0.016421,-0.005256,-0.007358,0.005781,0.004284,0.006598,-0.004933,-0.000752,-0.004981,0.004905,0.008457,0.003201,0.006097,-0.005874,-0.012296,0.003167,0.010534,-0.002064,-0.001028,0.002352,0.004513,-0.000729,0.000692,0.005876,-0.001554,0.006645,0.008860,-0.001598,-0.002622,0.014765,0.010831,0.002476,-0.000429,-0.001142,-0.005947,-0.007268,-0.007080,0.006207,0.003841,0.000462,-0.004561
seq7722,0.098139,0.065426,0.010904,0.043617,0.000000,0.010904,0.098139,0.076330,0.021809,0.032713,0.119948,0.054522,0.021809,0.010904,0.043617,0.032713,0.087235,0.000000,0.010904,0.032713,0.001218,-0.002602,0.006419,0.007148,0.000215,-0.008200,0.012398,0.005018,-0.001766,-0.011515,-0.004055,-0.011609,-0.000257,-0.005830,0.001038,-0.009268,0.009551,0.003630,0.005583,0.002642,0.003843,0.000088,0.007346,0.003935,0.013600,0.008587,0.010665,0.013715,-0.001931,-0.005684,0.011515,0.001954,0.006462,0.006592,0.005705,-0.004137,-0.003364,-0.006589,-0.001883,-0.013895,0.005972,-0.000105,0.006352,0.001113,0.005273,0.003517,0.006304,0.001113,0.004275,0.002703,0.014351,0.012127,0.003607,0.003073,0.000512,0.002344,0.002558,-0.008137,0.003597,0.000820
seq7723,0.048938,0.061173,0.024469,0.061173,0.000000,0.024469,0.073407,0.085642,0.024469,0.024469,0.061173,0.073407,0.036704,0.024469,0.061173,0.048938,0.097876,0.024469,0.036704,0.085642,0.007146,0.002267,-0.001007,-0.006883,0.005924,0.000775,-0.000504,-0.001943,-0.000851,-0.002459,-0.011731,-0.006084,-0.003856,-0.000823,0.004020,0.007878,-0.002387,-0.007567,0.001717,-0.004271,0.006653,0.005583,0.008682,0.000739,0.008802,-0.001918,0.006300,-0.002667,0.007709,0.009084,0.008816,0.007515,-0.010102,-0.012810,-0.003559,-0.006118,0.001000,0.004180,-0.012396,-0.011094,-0.008418,-0.012428,-0.001191,-0.002306,0.008134,0.005973,0.004912,-0.000875,0.003931,-0.002927,0.011257,0.013343,0.009223,0.000867,0.001771,-0.000665,0.005071,0.003405,-0.006555,-0.005042
seq7724,0.085091,0.072936,0.000000,0.085091,0.012156,0.024312,0.085091,0.097247,0.048624,0.024312,0.060780,0.012156,0.012156,0.024312,0.036468,0.048624,0.133715,0.012156,0.012156,0.085091,0.001521,-0.002595,0.002167,0.000579,0.006719,0.006129,-0.004103,-0.002445,0.002300,-0.005819,-0.002672,-0.007567,-0.001306,-0.000970,-0.002499,-0.006871,0.000440,-0.000953,0.005162,0.001876,0.001043,-0.001054,0.005428,0.002664,-0.003557,-0.002205,0.003471,0.002874,0.001582,0.001129,-0.007016,-0.008240,0.004016,0.006056,-0.007633,-0.009714,0.007179,0.000473,0.009899,0.007453,-0.005358,0.001711,0.007169,0.000833,0.000686,-0.000283,0.018513,0.010671,0.009510,-0.001238,-0.003958,-0.006039,0.005011,-0.001756,-0.004818,-0.007825,-0.003531,-0.003529,0.005092,0.003719
seq7725,0.136263,0.102197,0.011355,0.079487,0.022711,0.022711,0.045421,0.056776,0.000000,0.022711,0.056776,0.034066,0.011355,0.034066,0.102197,0.045421,0.022711,0.000000,0.022711,0.079487,-0.002756,-0.008455,0.002759,-0.007228,0.004163,0.007203,-0.001344,-0.004734,0.001452,-0.003345,0.002529,-0.007951,-0.004391,-0.009769,0.016916,0.017018,-0.009374,-0.015993,-0.000485,-0.001355,0.005798,0.008137,0.003026,0.000697,0.004454,0.000822,0.007565,0.011657,0.002054,-0.001205,0.012353,0.004492,0.002963,0.005936,0.006050,0.004109,-0.001497,-0.009738,0.005949,-0.000384,-0.013646,-0.015875,0.004597,0.009310,0.002146,-0.004399,0.001088,-0.004201,0.010606,0.009874,0.002512,0.002128,-0.001610,-0.005384,0.013106,0.013591,-0.003493,-0.008893,0.017096,0.014927
seq7726,0.038236,0.038236,0.063726,0.050981,0.038236,0.089217,0.076472,0.038236,0.000000,0.025491,0.089217,0.063726,0.025491,0.050981,0.038236,0.076472,0.050981,0.000000,0.038236,0.127453,-0.002638,-0.005788,-0.000454,-0.016736,0.004447,0.007877,0.012107,0.009867,-0.012878,-0.007584,-0.007732,-0.012730,-0.002865,0.003559,0.008542,0.009058,-0.011037,-0.015542,0.000404,-0.000851,0.005294,0.005529,0.003659,-0.001994,-0.005350,-0.004985,-0.002435,0.001965,0.009405,0.008422,-0.005287,-0.008669,-0.001034,-0.000703,0.003185,0.001283,0.011499,0.009458,0.001023,0.002987,0.001253,0.000434,0.000566,0.003591,0.003578,0.003726,-0.004360,-0.002979,-0.001279,-0.001069,-0.008182,-0.016419,0.007179,0.006731,0.001218,0.001413,-0.002085,-0.011658,0.005640,0.000803
seq7727,0.111944,0.124382,0.000000,0.124382,0.000000,0.037315,0.049753,0.087067,0.012438,0.024876,0.087067,0.000000,0.024876,0.049753,0.012438,0.024876,0.037315,0.049753,0.000000,0.136820,-0.001913,-0.010689,-0.008514,-0.003087,0.001899,0.002678,-0.007702,-0.016494,-0.002229,-0.006487,0.005333,0.006121,-0.002978,-0.008593,0.007192,0.002831,0.003209,0.000236,-0.005081,-0.000979,0.004017,0.001303,0.004441,0.008043,0.001756,-0.008468,-0.002863,0.001399,-0.000642,0.005155,0.001213,-0.008702,-0.002629,-0.004044,0.021955,0.019199,0.004671,-0.000813,-0.006291,-0.007858,0.001153,0.002064,0.001324,-0.007406,0.007221,0.004178,0.005168,-0.003470,-0.008977,0.000958,-0.004414,-0.008764,0.014462,0.013869,-0.001584,-0.002366,-0.002183,-0.000713,0.000118,0.008714
seq7728,0.106670,0.094817,0.023704,0.082965,0.000000,0.035557,0.071113,0.082965,0.035557,0.071113,0.118522,0.023704,0.011852,0.023704,0.011852,0.011852,0.059261,0.000000,0.023704,0.059261,-0.000441,-0.006504,-0.007240,-0.007145,-0.000835,-0.003231,0.003933,0.001230,0.007396,0.008646,0.000693,-0.003079,0.006002,0.009050,0.001473,-0.002047,0.002542,0.000911,-0.006433,-0.020747,0.003685,0.003542,0.001913,0.008237,0.001529,-0.008777,0.011147,0.003954,-0.001746,-0.003319,-0.000525,0.001695,-0.007519,-0.012244,0.009714,0.000315,0.008471,0.012350,-0.003402,-0.002929,0.002427,-0.001839,-0.000798,-0.004295,0.001332,0.000525,0.016706,0.008376,0.004689,0.001118,-0.006407,-0.003868,0.005920,0.014219,-0.000783,-0.008884,0.003380,-0.004766,0.002842,0.011673
seq7729,0.062994,0.041996,0.041996,0.031497,0.000000,0.031497,0.125989,0.094492,0.010499,0.052495,0.062994,0.083993,0.010499,0.020998,0.041996,0.041996,0.020998,0.020998,0.000000,0.041996,0.006817,0.004575,0.009374,0.003789,0.000990,-0.000905,0.007753,-0.001452,0.011185,-0.000206,-0.002570,-0.007298,0.004338,-0.005561,0.006201,-0.001644,0.009633,0.004251,0.002167,0.000799,-0.001486,-0.003446,-0.002563,-0.008240,0.003255,0.005198,0.008553,-0.000217,0.004937,-0.003753,0.001214,-0.004925,0.003952,-0.000843,-0.002965,-0.007803,0.003423,0.003564,-0.000594,0.000036,0.002961,0.001492,0.014037,0.007507,-0.000125,-0.007144,0.006998,-0.003123,0.007279,0.006166,0.002588,0.001933,0.012647,0.004149,0.004554,0.002659,0.010543,0.012683,0.010282,0.012455
seq7730,0.202855,0.063392,0.050714,0.076070,0.025357,0.025357,0.076070,0.050714,0.012678,0.025357,0.088749,0.012678,0.012678,0.025357,0.000000,0.038035,0.126784,0.012678,0.012678,0.076070,-0.001091,-0.005246,-0.000382,-0.002977,0.000533,0.001360,0.000821,-0.004038,-0.001536,0.005139,-0.005425,-0.006132,-0.000827,-0.001581,0.013390,0.014450,-0.000130,-0.006166,-0.003243,-0.003080,0.002732,0.003004,-0.001443,-0.010557,0.000267,0.001619,-0.003691,-0.004852,0.001858,-0.001873,-0.000029,-0.002345,0.002573,0.000880,0.010955,0.009222,-0.003460,0.008617,-0.007815,-0.008179,-0.000304,0.001728,-0.005034,0.000924,0.002170,-0.003387,-0.000963,-0.000701,-0.002828,-0.006259,0.005381,0.003076,-0.000575,0.000591,-0.007983,-0.003325,0.001207,0.000777,0.008086,0.001820
seq7731,0.088001,0.037715,0.012572,0.062858,0.012572,0.012572,0.088001,0.088001,0.025143,0.075429,0.075429,0.050286,0.012572,0.050286,0.088001,0.025143,0.062858,0.000000,0.075429,0.062858,0.000720,-0.003092,-0.012727,-0.015640,0.007780,0.007004,0.001731,-0.000741,-0.004365,-0.004162,0.001299,0.000292,0.000964,-0.006300,0.007775,0.008119,0.006329,0.006247,-0.013011,-0.000321,-0.002454,0.003295,-0.001989,-0.002337,-0.001074,-0.008687,0.007442,0.006942,-0.004127,-0.002343,-0.013709,-0.010009,-0.000074,0.003647,0.006663,0.012949,-0.009341,-0.004635,0.000299,-0.004475,0.013129,0.010377,0.000066,-0.001327,-0.007881,-0.005438,-0.004647,0.006110,0.000609,0.003575,0.003577,0.000689,-0.000828,-0.000464,0.002563,0.001540,0.005280,0.011572,-0.004834,-0.003278
seq7732,0.122162,0.024432,0.061081,0.097729,0.000000,0.061081,0.061081,0.109946,0.024432,0.000000,0.109946,0.061081,0.012216,0.000000,0.085513,0.012216,0.012216,0.036649,0.048865,0.036649,0.001971,0.000514,-0.010999,-0.005856,0.006301,0.003878,0.005769,-0.000118,0.001629,0.000514,-0.005114,0.002834,-0.001284,-0.004346,0.009979,0.003567,0.001993,-0.005795,-0.013344,-0.005032,-0.001978,-0.002541,0.007553,0.000188,0.003147,-0.003071,-0.001082,-0.003483,-0.002289,-0.005250,0.002571,-0.005425,0.003741,0.006537,-0.000365,0.001249,-0.000136,0.000784,0.013618,0.007431,-0.003300,-0.002841,0.000409,-0.002432,0.012197,0.011589,-0.002295,-0.000871,-0.002496,-0.001252,0.003449,0.003552,0.006008,-0.001980,-0.000217,-0.006649,0.002260,-0.003263,0.003081,-0.000504
seq7733,0.035820,0.047760,0.000000,0.083581,0.000000,0.011940,0.095521,0.095521,0.047760,0.047760,0.059700,0.059700,0.059700,0.071640,0.035820,0.023880,0.059700,0.011940,0.011940,0.095521,0.003573,0.002407,-0.000841,-0.006132,-0.002456,-0.000514,0.006308,0.007313,0.000760,0.001843,-0.006093,-0.009304,-0.002451,-0.003391,0.014961,0.009454,-0.000871,-0.005728,-0.002389,-0.006048,0.003338,0.003800,0.015330,0.014198,0.009778,0.008554,-0.003900,-0.006697,0.002980,0.004453,0.004163,0.002437,0.009287,0.001823,-0.010631,-0.019301,-0.001174,-0.008148,-0.003510,-0.003401,-0.003117,-0.000555,-0.006625,-0.008855,0.002584,-0.004325,-0.000176,0.009984,0.013196,0.005288,-0.003448,-0.010517,0.019283,0.012031,0.003629,0.013707,-0.005415,-0.009144,-0.002234,-0.004280
seq7734,0.168615,0.096351,0.012044,0.108395,0.012044,0.000000,0.048176,0.060220,0.000000,0.036132,0.060220,0.048176,0.036132,0.048176,0.060220,0.012044,0.060220,0.000000,0.000000,0.096351,0.011883,0.006558,0.001410,-0.010460,0.008325,0.003051,-0.003449,-0.005396,0.003296,0.002007,-0.005227,-0.007660,-0.010661,-0.022230,0.002762,-0.000192,0.003070,0.006598,0.004427,-0.003536,0.003011,-0.003296,0.003500,-0.002179,0.016857,0.017724,0.010845,0.008466,-0.000699,-0.007608,0.000521,-0.009102,0.005161,-0.006949,-0.003530,-0.006186,0.007849,0.006106,-0.004724,-0.013288,-0.008149,-0.015302,0.009390,0.014979,0.006490,0.008721,0.003252,-0.005153,0.002562,0.001130,-0.009696,-0.011911,0.004760,0.006127,0.009339,0.021378,-0.005096,-0.006543,0.003231,-0.000074
