Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq764,0.142697,0.025945,0.064862,0.051890,0.025945,0.064862,0.064862,0.025945,0.012972,0.077835,0.142697,0.064862,0.025945,0.038917,0.077835,0.025945,0.038917,0.000000,0.012972,0.051890,0.002306,0.004379,-0.005786,-0.010587,0.005368,0.010413,0.000615,0.007874,-0.004585,-0.007362,-0.009946,-0.005945,0.000345,0.004529,-0.002905,0.002030,-0.001515,-0.000863,-0.001631,-0.003942,0.002857,0.002461,0.006488,0.011033,0.001596,0.003659,-0.002616,-0.001830,0.011103,0.006009,0.003452,0.007291,0.000123,-0.000808,-0.002031,-0.007589,-0.008684,-0.007973,-0.002098,-0.002468,-0.007206,-0.006813,-0.004367,-0.017630,-0.001470,-0.010755,0.007801,0.009556,-0.000414,-0.002327,-0.003814,-0.009454,0.007466,0.006912,0.011903,0.016347,-0.006331,-0.003870,-0.011247,-0.014849
seq765,0.052457,0.094422,0.020983,0.020983,0.000000,0.073440,0.052457,0.146879,0.010491,0.052457,0.062948,0.052457,0.010491,0.031474,0.052457,0.041965,0.010491,0.010491,0.000000,0.041965,0.008787,0.004850,-0.002577,-0.014360,0.011582,0.019724,0.000677,0.006150,0.005541,0.000159,0.012529,0.008302,-0.001207,0.001476,0.000039,0.002010,0.011262,0.003582,0.005966,-0.000563,0.004617,0.004876,0.004083,0.006772,0.000366,-0.001189,0.000541,-0.010298,0.010046,0.011889,0.011659,0.017076,-0.002545,-0.013362,0.001111,-0.004730,0.004630,0.014147,0.003007,0.005919,0.004634,-0.002455,0.013429,0.006414,0.012534,0.009636,0.006388,0.005312,0.004323,-0.001975,0.000440,-0.000909,-0.000283,-0.002547,-0.002363,-0.006909,-0.005282,-0.010710,-0.005512,-0.016022
seq766,0.076261,0.038130,0.088971,0.088971,0.025420,0.012710,0.063551,0.050840,0.000000,0.114391,0.127101,0.076261,0.012710,0.050840,0.012710,0.063551,0.038130,0.000000,0.012710,0.063551,0.004974,0.002766,-0.006309,-0.006852,-0.006211,-0.004346,-0.000603,-0.003605,0.000550,0.001163,-0.007424,-0.009727,-0.005804,-0.010064,0.003443,-0.000316,-0.002724,-0.001225,-0.000202,-0.007560,0.001181,0.009672,0.008918,0.001298,0.010181,0.010422,0.005805,0.007605,0.003455,0.000925,-0.001928,0.000252,-0.010591,-0.009925,-0.012971,-0.012437,-0.002943,-0.006742,0.006087,0.001646,0.003436,-0.001067,0.005196,0.008362,-0.006392,-0.000838,-0.004728,-0.002189,0.011884,0.012294,0.012121,0.008730,0.007321,0.005752,0.005443,0.002155,0.004139,0.000361,-0.019729,-0.018895
seq767,0.016388,0.010925,0.054627,0.054627,0.000000,0.010925,0.136568,0.010925,0.010925,0.010925,0.016388,0.010925,0.010925,0.005463,0.016388,0.043702,0.000000,0.000000,0.000000,0.016388,0.014576,0.004053,0.016224,0.004232,0.017462,0.005815,0.015794,0.005975,0.017783,0.005316,0.017684,0.005456,0.013164,0.001939,0.011862,0.002335,0.018315,0.003858,0.013688,0.003091,0.013145,0.002539,0.016526,0.006063,0.009050,-0.001125,0.012325,0.001265,0.015243,0.005741,0.013694,0.004361,0.013915,0.002642,0.013823,0.001399,0.017220,0.006153,0.011598,0.005477,0.021902,0.009740,0.012787,0.003852,0.015783,0.004821,0.015581,0.005880,0.016268,0.005579,0.012347,0.004367,0.014825,0.005203,0.014099,0.004389,0.008839,0.001505,0.013573,0.001965
seq768,0.010593,0.031780,0.052966,0.010593,0.000000,0.095339,0.084746,0.031780,0.010593,0.063559,0.052966,0.127119,0.010593,0.010593,0.031780,0.063559,0.074152,0.010593,0.000000,0.074152,-0.003571,-0.009314,0.001229,-0.000880,0.010552,0.001551,0.004320,0.006099,0.008363,0.005069,-0.001240,-0.005261,0.007935,0.004134,0.008686,0.004152,0.002596,0.006574,-0.000018,-0.002972,0.004179,0.002986,-0.000455,-0.002645,0.001238,0.002011,0.004671,-0.004000,0.002576,0.007829,0.004430,-0.001048,0.006912,0.011889,-0.000616,-0.005739,-0.002512,-0.005576,0.004979,0.006681,0.003644,0.004408,0.012828,0.004726,0.005365,-0.001933,0.001582,0.002630,0.016511,0.015653,-0.004148,-0.006146,-0.002406,-0.007478,0.002545,0.003418,0.010109,0.004107,-0.000028,0.001360
seq769,0.134413,0.036658,0.012219,0.061097,0.000000,0.012219,0.048878,0.048878,0.012219,0.097755,0.134413,0.073316,0.036658,0.012219,0.073316,0.097755,0.036658,0.000000,0.024439,0.024439,-0.004180,-0.002559,-0.003785,-0.003587,0.002013,0.001642,-0.010870,-0.012511,0.005538,0.004901,0.002982,0.006028,-0.003994,-0.003904,0.004401,0.008765,-0.004082,-0.002591,-0.003691,-0.002113,0.000874,0.003304,0.003660,0.004998,0.004711,0.008798,0.000874,-0.003871,-0.007227,-0.008539,-0.003284,0.000405,0.006136,0.008036,-0.001825,-0.001554,0.007165,0.006449,0.009449,0.009032,-0.005200,-0.002113,-0.007285,-0.013131,-0.002773,-0.002725,0.002581,0.004458,0.006971,0.014187,0.010099,0.015860,-0.008605,-0.007404,-0.007206,-0.008560,0.011799,0.009861,-0.007385,-0.006973
seq770,0.043566,0.032675,0.032675,0.032675,0.098024,0.021783,0.043566,0.032675,0.000000,0.119807,0.043566,0.119807,0.010892,0.021783,0.054458,0.065349,0.043566,0.000000,0.000000,0.054458,0.001477,0.003723,0.005602,0.008578,0.003842,0.010037,0.001176,-0.001667,0.005545,0.002785,0.004324,0.003287,0.005286,0.006023,-0.000650,0.002333,0.000729,-0.001378,0.004847,0.007444,0.003341,-0.001296,0.012378,0.005559,0.004984,0.006986,-0.002376,-0.005682,-0.005314,-0.000869,0.009582,0.002686,0.005560,0.001841,0.004181,0.003968,0.009474,0.014285,0.001677,0.002837,0.002202,-0.000117,0.001753,0.002594,0.004049,0.003950,0.001731,-0.004303,-0.004348,-0.003877,0.002894,-0.002544,-0.011334,-0.014222,0.007237,-0.000773,0.000737,0.002522,-0.001750,-0.004866
seq771,0.074964,0.049976,0.024988,0.049976,0.012494,0.099953,0.074964,0.087459,0.024988,0.037482,0.049976,0.062470,0.012494,0.024988,0.037482,0.049976,0.062470,0.012494,0.049976,0.099953,-0.000773,0.002503,0.003079,-0.001207,0.003326,0.001175,-0.003527,0.000172,-0.003822,0.000763,-0.000593,-0.004414,-0.005714,0.002315,0.007425,0.005532,0.004744,-0.003203,-0.004520,-0.001460,0.007764,0.006662,0.000029,-0.002306,-0.003449,-0.007886,-0.002561,-0.002554,-0.007911,-0.007126,0.006544,0.000617,-0.002276,-0.002855,0.004974,-0.004217,0.006069,0.002355,0.008718,0.004433,0.001357,-0.004527,0.003770,0.002962,-0.006795,-0.001924,-0.003914,-0.010173,-0.001394,-0.004105,-0.007007,-0.004133,0.005559,0.001978,-0.003085,-0.005562,0.005281,-0.007052,0.012522,0.019889
seq772,0.088377,0.025251,0.025251,0.050501,0.000000,0.075752,0.151504,0.012625,0.012625,0.037876,0.037876,0.050501,0.012625,0.063127,0.063127,0.037876,0.063127,0.012625,0.025251,0.164130,-0.008057,-0.006992,-0.000284,-0.002726,0.002502,0.000078,0.001160,0.001387,0.002455,-0.004937,0.006433,0.002496,-0.007322,-0.003566,-0.000254,-0.002690,-0.002782,-0.001606,0.010905,0.005782,-0.002102,0.005360,-0.016136,-0.014794,0.017604,0.009849,-0.009915,-0.009733,0.003869,0.002210,0.006278,0.007941,-0.008927,-0.006124,0.000153,-0.004442,0.004237,0.004712,0.000922,0.000529,0.001403,-0.007219,0.002327,0.006851,0.004019,-0.003321,0.002071,-0.001833,-0.009812,-0.009117,0.021643,0.013381,-0.004591,-0.004916,0.001360,0.003960,-0.000097,-0.003772,-0.003705,-0.002135
seq773,0.095982,0.047991,0.023996,0.035993,0.000000,0.023996,0.143973,0.047991,0.011998,0.035993,0.131976,0.035993,0.011998,0.000000,0.000000,0.047991,0.083984,0.000000,0.000000,0.179967,-0.000392,-0.003841,-0.013320,-0.013084,0.005717,0.005938,0.014653,0.009511,-0.008464,-0.006437,0.000428,0.000954,0.002257,0.002099,0.015412,0.009448,-0.000468,-0.007321,-0.003336,0.001290,-0.006681,-0.003744,0.004860,-0.001689,0.000318,-0.002097,0.008076,0.004750,-0.007354,-0.002966,-0.003288,-0.001272,0.007832,0.004479,0.000367,-0.008155,-0.012171,-0.013589,0.005760,0.007384,0.012476,0.011403,0.007511,-0.000488,0.000588,-0.005971,-0.006579,-0.004023,-0.001214,-0.002121,0.008665,-0.002825,0.004350,0.008120,-0.007901,-0.008290,0.007381,-0.001864,0.018171,0.010923
seq774,0.091549,0.034331,0.000000,0.045774,0.000000,0.022887,0.000000,0.389081,0.000000,0.011444,0.000000,0.011444,0.011444,0.011444,0.205984,0.045774,0.011444,0.000000,0.011444,0.011444,0.003574,0.007499,-0.002927,-0.002838,-0.001322,-0.001940,0.003683,0.001694,0.003015,0.001531,0.000772,0.000446,-0.000716,-0.002700,0.002589,0.002940,0.003632,0.007116,0.002907,0.008977,0.000530,0.001320,0.001521,0.001948,0.001360,0.000478,0.000968,-0.000134,0.000565,-0.001691,0.000796,0.000651,0.001079,-0.000449,0.001517,0.000584,0.001945,0.001969,0.001506,0.006314,0.001279,0.002933,0.001668,0.001666,0.000845,-0.001618,0.001267,-0.001398,0.001258,0.001194,0.001728,0.002413,0.001513,0.000583,0.001493,-0.000953,0.000236,-0.002437,0.002504,0.007631
seq775,0.062759,0.050207,0.062759,0.075311,0.025104,0.037655,0.087863,0.062759,0.050207,0.087863,0.050207,0.050207,0.012552,0.050207,0.062759,0.037655,0.062759,0.000000,0.037655,0.037655,-0.003178,-0.012796,0.004953,0.000250,-0.003082,-0.007288,0.000976,0.003662,-0.000215,0.002413,0.008903,0.009257,-0.003657,-0.003351,0.001835,-0.000445,-0.004418,-0.009875,0.009944,0.010985,0.001977,-0.005592,0.012106,0.013261,-0.002052,-0.009019,0.007664,0.000737,-0.004171,-0.006181,0.006331,0.000886,-0.001126,0.000447,0.003765,0.000946,-0.007273,-0.008585,-0.003469,-0.004438,0.000242,-0.003208,0.005840,0.010953,-0.009737,-0.015000,0.005988,0.014697,-0.012452,-0.017117,-0.001395,0.002734,-0.002197,0.000359,0.010721,0.010451,-0.001446,-0.007039,0.002528,-0.000156
seq776,0.128517,0.051407,0.038555,0.038555,0.000000,0.012852,0.102814,0.077110,0.038555,0.115666,0.025703,0.077110,0.038555,0.012852,0.025703,0.077110,0.051407,0.025703,0.025703,0.064259,0.014862,0.009060,0.002692,-0.003250,0.005169,0.000945,0.005756,-0.000501,-0.001362,-0.007951,-0.003001,-0.011011,-0.009841,-0.009167,0.004527,0.004907,0.000651,0.001217,-0.009554,-0.013825,-0.006399,0.002655,0.000931,0.003828,0.002694,0.002204,0.003642,0.006750,0.002703,0.005209,0.004001,0.003520,0.004792,0.006969,-0.006968,-0.010799,0.008256,-0.005195,0.006505,0.003407,-0.000321,-0.005317,0.006151,-0.003170,-0.009701,-0.010138,-0.006475,-0.007506,0.001633,0.001274,-0.010949,-0.016321,-0.010804,-0.005199,0.011157,0.012822,0.004056,0.006459,-0.002536,-0.002279
seq777,0.054501,0.087202,0.032701,0.054501,0.010900,0.010900,0.076302,0.054501,0.021801,0.065402,0.076302,0.087202,0.021801,0.032701,0.054501,0.043601,0.000000,0.000000,0.032701,0.054501,-0.004663,-0.007310,0.002403,-0.000734,0.009009,0.000001,0.000458,-0.001674,0.006727,0.001699,-0.004996,-0.008627,0.002676,-0.003432,0.010175,0.002009,-0.001126,-0.011387,0.008672,0.005217,0.013695,0.012145,0.005629,0.001499,0.009432,0.006682,0.000250,-0.006242,0.005481,-0.004175,0.004109,0.003356,-0.001074,0.005745,0.012601,0.001293,0.007812,0.002553,-0.002830,-0.002421,0.010848,0.004191,0.005288,0.004423,0.007553,0.002281,0.006807,-0.009358,-0.001905,-0.005382,-0.006557,-0.015882,0.013677,0.012178,-0.001885,0.005658,0.006409,-0.000162,0.005200,0.003960
seq778,0.090701,0.012957,0.012957,0.051829,0.000000,0.103658,0.155487,0.012957,0.025914,0.077743,0.038872,0.051829,0.012957,0.051829,0.038872,0.051829,0.038872,0.012957,0.038872,0.155487,-0.014990,-0.013195,0.004209,-0.001634,0.000109,0.001810,0.000018,0.001638,0.002649,-0.004880,0.012817,0.009830,-0.011520,-0.003911,0.001443,-0.004802,-0.002567,0.000925,0.004279,0.004917,0.008346,0.008995,-0.003829,-0.009449,0.005439,0.007018,-0.012702,-0.013054,0.010454,0.002777,-0.002933,0.000646,0.005255,0.005642,-0.007750,-0.013024,-0.001497,0.004426,-0.006327,-0.004762,0.007537,-0.003016,-0.000708,0.011232,0.001648,-0.003108,-0.009698,-0.013409,-0.000727,-0.000795,0.013777,0.008208,-0.004463,-0.000695,0.001204,0.001673,-0.006283,-0.006938,0.000434,-0.003269
seq779,0.034142,0.056904,0.056904,0.079665,0.022761,0.045523,0.079665,0.034142,0.011381,0.034142,0.079665,0.091046,0.056904,0.045523,0.034142,0.011381,0.045523,0.011381,0.022761,0.056904,-0.003678,-0.013565,-0.009341,-0.008479,0.010058,0.007028,0.012536,0.004893,0.003341,0.002106,0.000053,-0.004660,-0.002110,-0.009531,0.015735,0.011087,-0.005157,-0.005516,0.000258,0.006926,0.002626,-0.002949,0.003910,0.007219,0.004066,-0.000277,0.008875,0.012635,-0.000491,0.000789,-0.004634,-0.006214,0.007706,0.009619,0.003693,0.002696,-0.001679,-0.006174,-0.005213,-0.007089,0.014290,0.004755,0.005367,0.004505,-0.009003,-0.008190,-0.003605,-0.000522,0.010448,0.002073,0.004607,0.004110,0.001005,0.007741,-0.003958,-0.010593,0.016842,0.011896,0.000064,-0.003386
seq780,0.089110,0.063650,0.025460,0.038190,0.000000,0.063650,0.063650,0.076380,0.025460,0.025460,0.114571,0.050920,0.025460,0.050920,0.101841,0.076380,0.025460,0.000000,0.000000,0.101841,0.004624,0.000166,-0.003300,-0.003239,0.001994,0.000816,-0.000176,0.000553,-0.005998,-0.010818,-0.006048,-0.003437,0.007979,0.007796,0.006299,0.003442,-0.012628,-0.015342,-0.003100,0.001067,0.000556,-0.002824,-0.000628,-0.003663,0.001638,-0.005552,0.009325,0.007162,0.009637,0.005880,-0.004343,-0.007155,0.001172,0.004773,0.000007,-0.004518,-0.002103,-0.005006,0.001956,-0.000471,0.003271,-0.000070,0.003090,0.004530,-0.003174,-0.002668,0.000820,-0.002673,0.002979,0.009290,-0.007060,-0.006927,0.007316,0.009260,-0.001605,-0.010791,-0.001173,0.000076,-0.001007,0.001619
seq781,0.038159,0.038159,0.101757,0.025439,0.012720,0.025439,0.076318,0.076318,0.025439,0.038159,0.101757,0.050878,0.025439,0.063598,0.038159,0.089037,0.050878,0.000000,0.038159,0.101757,-0.006483,-0.009712,-0.001677,0.002842,-0.006117,-0.012025,0.001328,0.000014,-0.000691,-0.002864,-0.002084,0.004318,-0.001304,-0.003447,-0.003167,0.000113,0.003803,0.005247,0.000032,0.007175,0.003579,0.000939,0.003654,0.001157,-0.003746,-0.000381,-0.000828,-0.003801,-0.002759,-0.000007,0.001595,-0.000947,-0.004466,-0.011134,0.005784,0.006918,-0.001075,-0.000566,0.010607,0.014749,-0.002416,-0.006925,-0.007762,0.005222,-0.000255,-0.006057,0.003261,0.002652,-0.002977,-0.010577,0.003824,0.002777,-0.002905,-0.007529,-0.001346,0.005153,0.001702,-0.004532,0.008029,0.008520
seq782,0.128150,0.000000,0.025630,0.089705,0.025630,0.064075,0.102520,0.089705,0.012815,0.025630,0.076890,0.051260,0.038445,0.025630,0.000000,0.064075,0.038445,0.038445,0.038445,0.089705,0.002291,0.001161,-0.006917,-0.002888,0.002949,-0.002624,0.007009,0.001690,0.005800,0.004912,-0.010271,-0.005770,-0.002749,0.001940,-0.004645,-0.006614,0.000775,-0.001161,0.002008,0.002071,0.001839,0.003111,0.004837,0.000828,0.004032,0.001074,0.006436,0.003658,-0.007327,-0.000183,0.005481,0.007652,-0.003935,-0.005244,-0.008510,-0.007440,-0.005076,-0.003924,-0.001087,0.005451,0.003031,0.007201,-0.005744,-0.007646,-0.004284,-0.003056,-0.001349,0.002482,0.004579,0.000444,0.011847,0.007037,-0.000977,-0.001542,-0.010428,-0.009268,-0.007232,-0.007010,0.009727,-0.003659
seq783,0.022353,0.100587,0.067058,0.011176,0.000000,0.033529,0.067058,0.022353,0.011176,0.067058,0.055882,0.078235,0.033529,0.044705,0.033529,0.111764,0.033529,0.011176,0.033529,0.055882,-0.001495,-0.008546,0.003273,0.003461,0.001447,-0.008941,0.001085,-0.003286,0.006733,0.011202,-0.001205,-0.006441,0.008894,0.016252,0.002443,-0.004253,0.003959,0.012451,0.002415,0.002692,-0.002838,0.001032,-0.001842,-0.006610,0.002605,0.002425,-0.000927,0.009899,0.001222,-0.001939,0.011677,0.010806,-0.001860,-0.008819,0.007903,0.010666,0.005976,-0.001266,0.000927,-0.001654,0.005227,0.003330,-0.002925,-0.004774,0.005859,0.012223,0.005931,0.011114,0.005173,0.004483,-0.009547,-0.010389,-0.007760,-0.004788,0.011339,0.010566,0.003151,0.001309,-0.005151,-0.008005
seq784,0.076407,0.076407,0.050938,0.076407,0.025469,0.012734,0.050938,0.076407,0.025469,0.165548,0.076407,0.076407,0.012734,0.038203,0.038203,0.025469,0.063672,0.000000,0.025469,0.025469,-0.001135,-0.005338,0.001233,-0.012798,-0.002775,0.000371,0.001576,0.002387,-0.007341,-0.009622,-0.003675,-0.012641,-0.001881,0.003114,-0.002338,-0.001053,-0.006379,-0.010609,0.002295,0.005978,0.003608,0.000149,0.000889,-0.006850,0.005573,0.005131,0.007213,0.006956,0.007528,0.009414,0.004315,0.000587,0.014947,0.012969,0.001634,-0.007632,-0.009465,-0.012609,0.001253,0.001651,-0.013837,-0.006203,-0.005693,-0.009714,-0.000756,-0.010750,0.005657,0.009639,-0.004520,-0.002569,-0.006659,-0.006294,0.008082,0.006721,0.012317,0.016675,0.002495,0.002678,0.002614,-0.005272
seq785,0.024221,0.012111,0.108996,0.024221,0.000000,0.000000,0.012111,0.423872,0.048443,0.024221,0.012111,0.000000,0.012111,0.000000,0.024221,0.145328,0.048443,0.036332,0.000000,0.012111,0.000709,-0.001641,0.002912,0.006192,-0.001500,0.001039,-0.005021,-0.001066,0.000200,0.001560,-0.001643,-0.002081,0.004314,0.004578,0.000358,0.000121,0.000005,0.003364,0.003094,0.001222,-0.002343,-0.002112,-0.000323,0.001650,-0.002016,-0.004308,-0.002366,-0.000526,-0.002226,-0.002459,0.000800,0.001005,0.002991,-0.001487,-0.000222,0.002577,0.001231,0.000881,-0.002240,0.001834,-0.002498,0.000771,-0.004407,-0.002992,0.001017,-0.000259,-0.001988,-0.000732,0.000792,0.004591,0.001872,0.002511,0.002128,0.006006,0.003066,0.005991,0.001573,0.000136,0.003815,0.002701
seq786,0.056193,0.089909,0.044954,0.134863,0.011239,0.000000,0.044954,0.123625,0.000000,0.067432,0.022477,0.033716,0.011239,0.044954,0.067432,0.011239,0.011239,0.000000,0.067432,0.056193,-0.001595,-0.002243,0.009635,0.001658,0.007218,0.001458,0.000032,-0.006471,0.009927,0.005752,0.001735,-0.003436,-0.002990,-0.010620,-0.006319,-0.012514,0.001077,0.004590,-0.001708,-0.013332,-0.004922,-0.003322,0.009069,0.004997,0.008152,0.003118,0.005849,0.007287,0.005315,0.006449,0.013691,0.001781,0.011621,0.009396,0.018891,0.002879,0.003345,-0.007578,0.014260,0.010701,0.000471,-0.000355,0.009027,0.007555,0.003865,-0.001790,-0.002581,-0.002086,0.004624,-0.002188,0.002440,0.008865,-0.007021,-0.010906,-0.008765,-0.014894,0.007479,0.004562,0.003606,-0.003832
seq787,0.052124,0.026062,0.091216,0.039093,0.000000,0.013031,0.065154,0.091216,0.013031,0.039093,0.117278,0.065154,0.039093,0.052124,0.000000,0.143340,0.078185,0.000000,0.039093,0.078185,-0.006707,-0.008271,-0.008606,-0.003498,-0.003428,-0.001091,0.014209,0.007387,-0.000499,0.002031,-0.006145,-0.003490,-0.010393,-0.006658,0.009272,0.008412,0.003543,0.005354,-0.008274,-0.005858,-0.005536,-0.007329,0.006089,0.004113,-0.000763,-0.003974,-0.002639,-0.000500,0.009501,0.011295,-0.003676,-0.004170,0.003509,0.001041,-0.001783,-0.005707,0.001137,0.003127,0.003724,0.006020,-0.003920,-0.005251,-0.007036,-0.008349,0.007437,0.011670,-0.001447,0.001409,-0.002559,-0.002131,-0.009669,-0.006353,0.001039,-0.007063,0.000944,0.006098,0.002271,0.004433,-0.007520,-0.007246
seq788,0.115383,0.076922,0.064102,0.025641,0.012820,0.012820,0.012820,0.128204,0.000000,0.064102,0.089743,0.089743,0.064102,0.012820,0.051282,0.076922,0.025641,0.000000,0.012820,0.089743,-0.001406,-0.004253,0.007240,0.006185,0.000602,0.003193,0.004088,-0.002088,0.001115,0.003011,-0.006116,-0.011511,-0.004544,-0.010739,0.010506,0.012001,-0.008282,-0.014201,-0.005029,-0.008714,-0.005098,-0.014693,0.000441,-0.005053,-0.002959,-0.005245,-0.004639,-0.006538,0.005566,0.005325,0.011213,0.018979,-0.002006,0.000332,0.003848,0.005352,0.000176,0.003275,0.007172,0.010550,-0.000262,0.006568,-0.001706,-0.002525,0.006623,0.011027,0.011277,0.009173,-0.003480,-0.004949,-0.001948,-0.007751,-0.003219,-0.012285,0.002585,0.001465,-0.010281,-0.020112,0.000273,-0.003162
seq789,0.107630,0.010763,0.053815,0.075341,0.010763,0.021526,0.107630,0.086104,0.021526,0.053815,0.053815,0.053815,0.010763,0.021526,0.010763,0.075341,0.053815,0.000000,0.021526,0.010763,0.001852,0.000637,0.005013,-0.004222,0.003263,-0.004283,0.003343,-0.000113,0.000262,0.002640,-0.001520,-0.006769,0.004692,-0.003235,-0.000446,-0.001453,0.014756,0.010660,0.007456,0.006290,0.008603,-0.002171,0.006239,-0.003860,0.002638,-0.003303,0.011556,0.006224,-0.000856,-0.004468,-0.005412,-0.008817,0.004964,-0.003000,0.006456,-0.000664,0.000726,0.001975,0.010767,0.003844,0.006132,-0.000537,0.005182,0.001308,0.006591,0.000387,0.012348,-0.000862,0.001576,-0.003864,0.008395,-0.001455,0.002657,-0.001016,0.004268,0.007143,0.005708,0.007359,0.004166,0.003211
seq790,0.089981,0.112476,0.000000,0.056238,0.000000,0.000000,0.033743,0.056238,0.044991,0.022495,0.056238,0.089981,0.022495,0.044991,0.056238,0.056238,0.044991,0.000000,0.022495,0.089981,0.007440,0.007900,0.005240,0.002233,0.007031,-0.003798,-0.000427,0.000045,0.003888,-0.006623,-0.001734,-0.006609,-0.000600,0.003999,0.008121,0.008988,0.005757,0.008432,-0.000116,-0.008372,0.010492,0.008371,-0.004996,-0.011222,-0.002495,-0.007404,0.002382,-0.007222,0.005397,0.004789,0.013326,0.016740,-0.003482,-0.002599,-0.002933,-0.000527,0.002426,-0.002743,-0.005429,-0.008132,-0.000093,-0.005876,0.001023,-0.002934,-0.002120,-0.006911,0.012965,0.017152,0.000860,0.001941,0.007010,0.003355,0.001831,-0.003274,-0.003172,-0.005599,0.009136,0.005495,0.013951,0.009916
seq791,0.065104,0.078125,0.052084,0.026042,0.013021,0.039063,0.039063,0.091146,0.039063,0.117188,0.078125,0.091146,0.039063,0.013021,0.026042,0.065104,0.078125,0.000000,0.039063,0.052084,0.007941,0.007459,-0.003488,-0.005988,-0.010172,-0.010651,-0.001231,-0.000356,0.005536,0.012022,-0.002849,-0.004270,0.006085,0.005043,-0.003855,-0.003427,0.000391,-0.005254,-0.000851,-0.000733,0.004696,0.003236,0.001360,0.000455,-0.008889,-0.009133,-0.000507,0.001028,-0.006540,-0.006464,0.004832,0.001758,0.004970,-0.007641,0.008757,0.003786,-0.001293,0.001785,-0.015744,-0.010621,-0.004393,-0.008191,-0.000991,-0.004510,0.013271,0.007675,-0.008558,-0.008563,0.001459,0.004771,0.008388,0.010436,0.003740,-0.006267,0.000002,-0.000449,-0.015152,-0.015017,0.007252,0.012244
seq792,0.215176,0.011325,0.011325,0.033975,0.000000,0.011325,0.090600,0.067950,0.000000,0.067950,0.033975,0.067950,0.045300,0.022650,0.011325,0.045300,0.033975,0.000000,0.000000,0.135900,-0.002139,0.002255,-0.002032,-0.000884,0.002670,0.007359,0.001285,-0.001398,-0.003581,0.001055,0.005440,0.007912,-0.006297,-0.005715,-0.002504,0.002549,0.003659,0.008238,-0.000907,-0.000270,-0.004573,0.002615,0.000093,0.004057,-0.004840,-0.001551,0.000436,0.004708,0.002182,0.006368,-0.003236,-0.003720,-0.001984,0.000241,0.002192,0.006097,-0.001678,-0.001698,0.003516,0.006601,-0.001612,0.003954,0.011333,0.012352,0.004934,0.009862,0.015023,0.013896,-0.002737,0.001648,0.000180,0.002378,-0.006271,-0.001186,0.003644,0.000787,-0.008290,-0.001556,-0.001138,0.004273
seq793,0.034969,0.034969,0.034969,0.058282,0.011656,0.058282,0.081595,0.023313,0.011656,0.104908,0.104908,0.116565,0.011656,0.046626,0.011656,0.081595,0.023313,0.000000,0.058282,0.023313,0.003759,-0.000837,-0.006405,-0.006518,0.007625,0.001961,0.003572,0.002326,0.004589,0.000839,0.008746,0.008307,-0.000262,-0.006679,0.011146,0.009308,0.010612,0.008861,0.010583,-0.000431,-0.000873,-0.004437,-0.002675,-0.008295,-0.005174,-0.007516,0.014664,0.009312,-0.000416,-0.001612,0.007572,0.013311,0.006356,-0.001200,-0.003743,-0.004994,0.005601,-0.002428,-0.006459,-0.015916,-0.006495,-0.008326,0.010706,0.006397,0.005229,-0.007106,0.007182,0.001022,0.007211,0.014366,-0.002164,-0.013935,-0.008614,-0.009165,-0.001973,-0.003155,0.004052,0.003933,0.002916,0.003222
