Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq6761,0.078533,0.123409,0.022438,0.067314,0.000000,0.044876,0.056095,0.056095,0.011219,0.033657,0.078533,0.000000,0.011219,0.033657,0.067314,0.044876,0.044876,0.022438,0.044876,0.056095,0.008363,0.003540,0.000300,0.003360,0.000098,0.003372,0.006620,0.002854,0.004358,0.013356,-0.001111,0.004634,-0.002141,0.000734,0.008373,0.006052,0.006282,0.008219,0.001965,0.000162,-0.003307,0.000781,0.006406,0.010779,0.008234,0.003559,0.002595,0.001649,0.002892,0.002154,0.001415,-0.001124,0.014429,0.011611,0.007735,0.009202,0.000814,-0.006422,-0.008665,-0.009984,0.000704,-0.001577,0.005536,-0.000416,-0.003463,-0.002608,-0.010230,-0.005438,0.001684,-0.000486,-0.002795,-0.009309,0.005650,0.006353,-0.009033,-0.009252,0.003563,-0.004025,0.003252,0.000227
seq6762,0.059315,0.016947,0.042368,0.016947,0.000000,0.000000,0.000000,0.076262,0.000000,0.076262,0.084736,0.008474,0.042368,0.042368,0.008474,0.067789,0.016947,0.016947,0.033894,0.067789,0.008690,0.016229,0.008633,0.011484,0.004032,0.011030,0.004882,0.007552,0.002479,0.008651,0.001651,0.008168,0.002833,0.006934,0.003537,0.008269,0.004482,0.007393,0.002971,0.005905,0.003368,0.007812,0.001954,0.004351,0.000424,0.002450,0.001810,0.006012,0.001997,0.004455,0.000777,0.006717,0.004105,0.002977,0.001928,0.004551,0.003896,0.007194,0.001544,0.004205,0.000975,0.005402,0.002291,0.008662,0.000419,0.003284,-0.001451,0.004202,0.000943,0.008150,0.002741,0.006619,0.003428,0.010978,0.004475,0.007773,0.008371,0.010468,0.008959,0.017092
seq6763,0.083535,0.047734,0.000000,0.059668,0.023867,0.059668,0.059668,0.107403,0.071602,0.035801,0.035801,0.023867,0.035801,0.047734,0.035801,0.119336,0.047734,0.000000,0.023867,0.035801,0.006697,0.008557,-0.003522,-0.006352,0.002753,0.000496,0.008409,0.012646,0.002193,0.006941,-0.001391,0.000133,0.004560,0.004076,0.001483,0.000780,0.001835,-0.002066,0.007623,0.004503,0.001935,-0.002437,-0.001966,-0.000023,0.001904,0.000817,0.007483,0.001216,-0.000717,-0.007434,-0.002245,-0.003437,0.009954,0.010276,0.006830,0.003372,-0.002111,-0.002963,-0.003415,-0.001737,-0.000838,-0.001161,0.003826,-0.001851,0.000030,0.001512,-0.001896,0.004701,-0.003336,-0.009764,-0.003895,-0.009994,0.009202,0.008473,0.000965,0.004458,-0.003359,-0.009874,-0.004368,-0.013176
seq6764,0.059516,0.074395,0.059516,0.029758,0.000000,0.014879,0.104153,0.133911,0.059516,0.059516,0.059516,0.029758,0.014879,0.029758,0.014879,0.044637,0.074395,0.029758,0.014879,0.133911,-0.013043,-0.019634,-0.008376,-0.008347,0.013332,0.011569,-0.004802,-0.003203,-0.009242,-0.005259,0.011944,0.001952,-0.006267,0.001137,-0.001334,-0.002105,0.011116,0.010581,-0.006130,-0.002618,-0.003984,-0.005242,0.010373,0.006006,-0.012187,-0.012835,0.001603,0.002519,0.010357,0.010422,-0.008444,-0.014128,0.006078,0.007770,0.017559,0.014033,-0.015221,-0.019074,-0.001792,-0.003048,0.006856,0.006082,0.002681,0.005323,-0.005171,-0.007605,0.004146,0.002844,0.001263,-0.004023,0.004272,0.003554,-0.004627,-0.010326,0.001239,-0.000957,-0.003131,0.004003,0.002106,-0.012100
seq6765,0.099241,0.024810,0.024810,0.037215,0.000000,0.062026,0.074431,0.111646,0.024810,0.062026,0.111646,0.049621,0.049621,0.024810,0.037215,0.037215,0.099241,0.012405,0.024810,0.024810,-0.006764,-0.006420,0.002311,-0.001046,-0.000935,0.003469,-0.000924,0.002080,-0.001110,-0.002924,-0.000145,-0.003803,0.000412,0.003147,-0.004359,-0.000909,0.001016,0.001959,0.003240,-0.001010,0.000893,0.003880,0.002050,0.007014,0.000421,0.000411,-0.004986,-0.004664,-0.001151,-0.001005,-0.001726,0.004252,0.001553,-0.003602,-0.006818,-0.009548,0.009241,0.008981,-0.000891,0.000808,0.000104,0.005408,-0.005696,0.001205,0.009805,0.004142,0.000822,0.003479,-0.000847,0.002469,0.003224,-0.000654,0.001572,0.001499,0.001075,-0.001413,0.003358,0.005748,-0.007796,-0.012311
seq6766,0.130481,0.078288,0.039144,0.078288,0.000000,0.000000,0.039144,0.091337,0.026096,0.039144,0.130481,0.013048,0.013048,0.013048,0.039144,0.091337,0.078288,0.013048,0.013048,0.117433,-0.007607,-0.014315,-0.005861,-0.004231,0.008964,0.011986,-0.001393,0.000471,0.001635,-0.001134,0.000933,0.007225,-0.005559,-0.004107,0.000578,0.002765,0.003498,0.003566,-0.006930,0.000985,-0.001777,-0.003494,-0.000198,-0.000600,-0.000728,0.000832,-0.011602,-0.009358,0.007156,0.002760,0.004869,0.008190,-0.001301,-0.011203,0.004353,0.005233,0.002999,0.000326,0.002117,-0.003344,-0.002802,-0.009419,0.002629,0.009666,-0.004183,-0.010156,0.003701,0.006510,-0.005700,-0.007595,-0.005501,-0.008133,0.010808,0.009694,0.007343,0.012102,-0.015034,-0.020140,-0.002355,-0.001979
seq6767,0.098098,0.036787,0.049049,0.036787,0.000000,0.049049,0.012262,0.110360,0.036787,0.134885,0.073573,0.073573,0.024524,0.012262,0.024524,0.036787,0.061311,0.000000,0.024524,0.085836,-0.003998,-0.005981,0.000093,-0.000651,0.002310,0.007624,-0.003976,-0.008702,0.002125,0.004955,-0.004359,-0.009053,0.000999,0.002489,-0.007128,-0.002372,-0.000979,-0.003191,-0.004024,0.001233,-0.002589,0.000860,0.001887,0.009947,0.003529,0.007617,0.000065,0.005905,0.003194,0.006192,-0.001367,0.001663,-0.001496,-0.000899,0.001872,0.003191,0.000628,-0.003363,0.001504,0.003595,-0.006200,-0.002272,0.005476,-0.000631,0.001096,0.005675,-0.002345,-0.006458,-0.005069,-0.004687,-0.003065,0.005266,0.003300,0.005560,0.003086,0.000637,0.003931,0.011306,-0.002639,-0.002293
seq6768,0.135198,0.040559,0.013520,0.054079,0.000000,0.054079,0.054079,0.162237,0.027040,0.013520,0.067599,0.081119,0.027040,0.027040,0.040559,0.094638,0.054079,0.027040,0.027040,0.081119,0.013696,0.014303,0.000334,0.000631,-0.001371,-0.003801,-0.000038,-0.001407,-0.003636,0.000679,-0.000652,0.002288,0.006220,0.004373,-0.003352,-0.003654,0.003252,0.000508,0.008599,0.010297,0.011921,0.007945,0.005195,0.003023,-0.000154,0.001929,0.000013,-0.005650,-0.003467,-0.004323,-0.004660,-0.004072,-0.002405,-0.000457,-0.001089,-0.006676,-0.010150,-0.013229,-0.006698,-0.005519,0.003188,-0.005418,0.002093,-0.006776,-0.006083,-0.008929,-0.008090,-0.002729,-0.001388,-0.001362,0.002743,0.000832,-0.002353,-0.002024,-0.006529,-0.010532,-0.008354,-0.011813,-0.006980,-0.009824
seq6769,0.088626,0.012661,0.025322,0.126608,0.025322,0.025322,0.037982,0.075965,0.012661,0.113947,0.101287,0.075965,0.025322,0.025322,0.063304,0.025322,0.063304,0.025322,0.025322,0.037982,-0.004834,-0.005697,-0.010742,-0.004826,-0.006127,-0.003816,0.014363,0.010105,0.000373,0.001365,-0.006267,-0.007887,0.006384,0.009946,0.002880,0.000199,-0.004238,-0.005373,0.002386,0.001537,0.001435,0.001671,0.003413,0.009086,-0.004917,-0.007311,0.000024,0.002692,-0.006554,-0.002347,-0.001881,0.005489,0.011154,0.005472,0.002985,0.002387,-0.010218,-0.000115,-0.011719,-0.006469,0.008180,0.004560,-0.002247,-0.000644,-0.001435,0.001952,-0.006471,-0.007359,0.002815,-0.000418,0.004282,0.007419,0.001692,-0.002275,-0.003803,-0.010210,-0.002049,0.002322,0.001620,0.005195
seq6770,0.063912,0.038347,0.038347,0.063912,0.000000,0.076695,0.025565,0.063912,0.025565,0.051130,0.140607,0.089477,0.025565,0.063912,0.051130,0.063912,0.025565,0.012782,0.051130,0.051130,0.000801,-0.002985,-0.000121,0.007563,0.008996,0.003570,-0.009211,-0.008298,-0.011367,-0.009397,-0.000594,0.000471,-0.010842,-0.013713,-0.005835,-0.003510,0.005343,0.002552,-0.000692,0.003171,-0.001834,-0.004824,0.004571,-0.003518,0.000117,-0.004785,-0.000824,-0.005270,0.000334,0.001126,0.001810,0.006141,-0.002106,-0.006739,-0.001835,0.009544,-0.000674,-0.005730,0.005097,0.004747,-0.000689,-0.005509,0.006081,0.000573,0.000508,-0.000927,-0.003257,0.000693,0.006309,-0.000594,0.007243,0.019050,-0.001362,-0.002565,0.004231,0.011210,-0.000313,-0.006606,-0.006737,-0.001186
seq6771,0.109750,0.060972,0.048778,0.097555,0.012194,0.024389,0.060972,0.073166,0.024389,0.048778,0.146333,0.048778,0.012194,0.048778,0.024389,0.036583,0.024389,0.000000,0.012194,0.060972,0.005345,0.005353,0.000495,-0.002638,-0.006542,-0.007228,-0.009887,-0.006422,-0.000889,0.002639,0.001187,0.003620,0.001080,-0.000518,0.004930,-0.002239,-0.002789,-0.002857,0.005414,0.010376,0.008841,0.002520,-0.001573,-0.004095,0.013209,0.010047,0.004009,-0.000687,0.008654,0.009635,-0.000462,-0.002275,0.001813,-0.008939,-0.007522,-0.007793,-0.010511,-0.014775,-0.002918,-0.007237,0.010320,0.015285,0.008649,-0.000797,0.010420,0.008591,-0.001637,-0.005044,0.003601,-0.003851,-0.003144,-0.003427,-0.001557,-0.006946,0.014160,0.011564,-0.006676,-0.008583,-0.001265,-0.003586
seq6772,0.072599,0.072599,0.048399,0.072599,0.000000,0.000000,0.048399,0.060499,0.036299,0.048399,0.084699,0.072599,0.036299,0.000000,0.048399,0.060499,0.012100,0.012100,0.060499,0.120998,-0.000561,-0.001543,-0.012800,-0.018382,0.004602,0.001950,0.020399,0.017074,-0.009326,-0.012379,-0.010184,-0.006750,0.009332,0.003461,0.004600,0.005835,-0.002671,-0.009790,-0.006771,-0.012679,0.007268,0.006476,-0.006442,-0.003211,-0.008004,-0.012477,-0.003644,0.003599,0.003579,0.015221,-0.003694,-0.014281,-0.008207,-0.010025,0.003096,0.009283,0.001896,0.004071,0.006311,0.003555,-0.002604,0.002319,0.008834,0.007714,-0.000376,-0.000910,0.003945,-0.008906,0.007991,0.000360,0.014665,0.022687,-0.010454,-0.012058,0.001541,-0.011192,0.019680,0.013250,0.007622,0.010121
seq6773,0.069322,0.080876,0.057768,0.069322,0.000000,0.023107,0.103983,0.034661,0.000000,0.080876,0.103983,0.069322,0.011554,0.057768,0.023107,0.034661,0.023107,0.000000,0.057768,0.023107,-0.002462,-0.001793,-0.007596,-0.009978,0.003229,-0.001448,-0.002585,0.001385,0.003897,-0.006548,-0.003044,-0.015267,0.013039,0.022158,-0.004555,-0.003034,0.000252,-0.010182,0.002829,-0.002926,0.010592,0.012370,0.008596,0.007001,-0.004088,-0.013411,0.021520,0.016716,-0.000259,0.004053,-0.004217,-0.005158,0.006560,-0.002432,0.004986,0.000285,0.012330,0.005000,-0.004497,-0.019659,0.000429,0.007052,0.002345,0.000511,0.001904,-0.006839,-0.003145,-0.007398,0.006697,0.001749,0.018610,0.014129,-0.006416,-0.010666,0.002226,0.006185,0.017094,0.012682,-0.004556,-0.008549
seq6774,0.107070,0.053535,0.066919,0.040151,0.000000,0.026767,0.066919,0.053535,0.026767,0.040151,0.173989,0.066919,0.013384,0.066919,0.026767,0.080302,0.093686,0.013384,0.000000,0.053535,0.002829,0.008382,-0.010763,-0.010586,0.000189,0.000729,0.012976,0.014296,0.003975,0.007378,0.002218,0.003052,-0.011518,-0.008995,0.002682,0.003239,0.003012,0.000941,0.001297,-0.009148,-0.006142,-0.015356,-0.002988,-0.007006,-0.002920,-0.003473,-0.001856,0.000799,-0.004001,-0.005584,-0.001127,-0.007931,-0.004411,-0.009472,-0.000633,-0.012103,0.003196,0.006683,0.004957,0.011467,0.001030,0.003213,0.001558,-0.003040,-0.001352,-0.001963,-0.010843,-0.010900,0.003739,0.006795,0.003419,0.001812,-0.016505,-0.014314,0.002884,0.003388,0.007844,0.013973,-0.011035,-0.008688
seq6775,0.089876,0.077037,0.012839,0.064197,0.000000,0.012839,0.038518,0.115555,0.012839,0.102716,0.051358,0.012839,0.025679,0.038518,0.051358,0.102716,0.077037,0.012839,0.064197,0.064197,-0.009405,-0.012917,-0.001837,-0.002764,0.003644,0.013153,-0.002493,-0.009794,0.007165,0.010559,-0.009284,-0.009420,0.000650,-0.005363,-0.001155,0.005271,-0.006761,-0.009094,-0.003835,-0.001691,0.002035,0.007648,0.003306,0.000468,-0.003673,-0.003601,0.002242,0.001581,-0.000368,-0.001806,-0.002582,0.003182,-0.000924,-0.005045,0.000547,-0.004582,0.001817,0.002628,-0.001137,-0.006107,-0.008761,0.000934,0.010321,0.006691,0.001289,-0.002720,-0.005642,0.007651,0.013104,0.004773,-0.006630,-0.002233,0.008319,0.011882,-0.017241,-0.022009,0.004182,0.011420,0.003209,0.004042
seq6776,0.151229,0.081431,0.011633,0.046532,0.011633,0.023266,0.116330,0.034899,0.046532,0.023266,0.151229,0.000000,0.011633,0.011633,0.116330,0.034899,0.046532,0.000000,0.000000,0.011633,-0.003790,-0.007213,-0.001154,-0.004987,0.001195,-0.001166,0.000744,-0.004125,0.004227,0.001269,0.003875,0.001920,0.009705,0.003117,-0.001161,-0.008836,0.002836,0.003806,0.004798,0.008767,0.000786,-0.007897,0.004476,0.009037,0.000887,-0.002399,0.003623,0.002906,0.002942,-0.001342,0.014451,0.007886,-0.003713,-0.005650,0.004038,-0.006414,0.011369,0.002365,0.000874,-0.002293,0.002206,0.002507,0.007288,0.009972,0.000697,-0.003481,-0.005778,-0.009670,0.010055,0.003942,0.006637,0.000968,0.005469,0.000914,0.000580,0.002533,0.001783,-0.001024,-0.005716,-0.010280
seq6777,0.077535,0.038767,0.038767,0.051690,0.012922,0.090457,0.064612,0.038767,0.025845,0.064612,0.103380,0.077535,0.038767,0.051690,0.064612,0.038767,0.025845,0.038767,0.012922,0.077535,0.011237,0.008397,-0.000120,-0.004237,-0.004437,-0.010696,-0.009838,-0.009260,-0.009578,-0.009840,-0.008629,-0.010335,0.005203,-0.001204,0.007846,0.007422,0.002504,0.007134,0.005232,0.017028,0.000962,-0.001700,-0.003185,-0.012010,-0.011538,-0.013778,-0.010503,-0.012055,-0.000893,0.003422,-0.004256,0.001948,0.000595,0.004441,0.010391,0.008006,0.009572,0.003240,0.020042,0.022510,0.002655,-0.001358,-0.011225,-0.023356,-0.001739,-0.007399,0.000549,0.005962,0.007013,0.014225,0.003775,0.002508,-0.002669,-0.004678,-0.001744,0.001251,-0.011357,-0.007682,-0.001349,-0.006220
seq6778,0.061736,0.012347,0.037042,0.037042,0.000000,0.061736,0.074083,0.037042,0.024694,0.061736,0.086430,0.037042,0.037042,0.049389,0.123472,0.086430,0.049389,0.024694,0.024694,0.061736,-0.010197,-0.003945,-0.002833,0.002699,0.001348,-0.001326,-0.000690,-0.002246,-0.007148,-0.004932,0.001241,0.002317,0.010274,-0.000875,-0.004001,0.001125,0.004093,0.005426,-0.000896,-0.001480,0.001503,0.004977,-0.005328,-0.002342,0.001957,0.001143,0.002028,-0.001297,0.001359,0.001908,0.003525,0.002638,0.003604,0.001834,-0.008449,-0.006006,-0.003282,0.001879,0.000523,0.000431,0.011294,0.009736,-0.003544,0.000386,-0.000877,-0.002718,0.000959,0.003382,-0.006170,-0.007859,-0.007851,-0.006236,0.004243,0.006905,0.010810,0.003398,-0.012533,-0.001443,0.012728,0.007056
seq6779,0.034625,0.046167,0.034625,0.069250,0.000000,0.011542,0.092333,0.103875,0.011542,0.103875,0.069250,0.057708,0.046167,0.023083,0.046167,0.046167,0.034625,0.000000,0.011542,0.080792,0.000997,0.001269,-0.001644,-0.006231,0.007890,0.001487,0.000213,0.000212,0.004661,-0.003114,-0.001380,-0.004249,0.000074,-0.000635,0.015915,0.011384,0.002377,-0.000367,0.002344,0.000977,0.010847,0.014774,-0.004504,-0.002497,-0.000262,-0.005544,0.000206,-0.004108,-0.001976,-0.007243,0.004255,-0.001724,0.001803,-0.001667,0.005588,-0.010099,0.011366,0.007442,0.001098,0.003006,0.008900,0.006504,0.001277,-0.002299,0.002011,-0.001949,0.008205,-0.000319,0.009596,0.009666,-0.000902,-0.012841,0.004059,-0.001075,-0.006494,-0.010609,0.004730,0.002427,-0.002924,0.005767
seq6780,0.023900,0.011950,0.047800,0.059750,0.011950,0.023900,0.047800,0.083649,0.047800,0.071699,0.071699,0.047800,0.023900,0.071699,0.000000,0.107549,0.059750,0.000000,0.047800,0.095599,-0.002917,-0.004737,-0.005736,-0.004127,0.007828,0.010447,-0.010079,-0.004528,-0.001731,-0.002949,0.003897,0.013441,-0.002737,-0.002191,0.001148,-0.001551,0.004073,0.010983,-0.003334,-0.000483,0.003182,-0.000850,0.005392,0.007076,0.001656,0.000368,0.001044,0.000374,-0.003670,0.003551,-0.003760,0.003733,-0.005119,-0.003475,0.003045,0.005433,0.006410,0.009675,-0.000489,-0.001476,0.003255,0.001505,0.003075,0.002344,-0.003609,-0.003556,-0.005863,0.000797,0.001234,0.005591,-0.000234,-0.004373,-0.000597,0.002928,0.000219,0.001751,-0.003643,0.001897,0.002461,0.002008
seq6781,0.090428,0.025837,0.064592,0.038755,0.000000,0.103347,0.090428,0.064592,0.012918,0.038755,0.167939,0.051673,0.025837,0.000000,0.038755,0.038755,0.090428,0.000000,0.038755,0.051673,0.002749,0.006348,-0.008485,-0.010814,0.003675,0.006567,0.003180,0.005631,-0.001580,-0.003437,-0.005439,-0.001669,-0.001369,-0.001649,-0.006684,-0.008064,-0.005733,0.004885,-0.000625,0.003427,0.002896,-0.008207,0.001770,0.003956,0.001542,0.006692,0.002553,-0.002110,0.006933,0.005050,0.006743,0.011439,0.002463,-0.004052,0.003682,-0.000806,0.001268,0.003377,-0.005890,-0.011292,-0.003125,-0.008842,0.001898,0.002936,-0.003796,-0.005335,-0.008346,-0.008626,-0.001597,0.000071,0.009369,0.002023,-0.002244,-0.000111,-0.002581,0.004582,-0.002542,-0.005097,-0.002416,-0.008611
seq6782,0.116672,0.038891,0.077781,0.038891,0.012964,0.038891,0.064818,0.038891,0.000000,0.012964,0.090745,0.103709,0.025927,0.103709,0.025927,0.077781,0.064818,0.000000,0.012964,0.090745,-0.000114,0.000615,-0.009479,-0.007369,-0.000652,-0.003634,0.005118,-0.000499,-0.001468,-0.007473,0.001512,0.000024,-0.003491,-0.001279,-0.007156,-0.007482,0.000636,-0.006817,0.006365,0.008917,0.005939,0.002659,-0.009212,-0.007972,-0.004256,-0.005588,-0.000416,-0.001379,0.013566,0.018486,0.002963,-0.001476,-0.002376,-0.001847,-0.004351,-0.007185,0.000796,-0.008905,0.000598,-0.003502,0.002684,0.007853,0.006834,0.003493,-0.003719,0.000633,0.003209,-0.001795,0.001596,0.004328,0.003135,-0.000574,0.003636,0.009866,-0.005316,-0.010614,-0.007091,-0.013841,0.003852,0.001932
seq6783,0.062133,0.037280,0.037280,0.062133,0.012427,0.062133,0.086986,0.074560,0.037280,0.062133,0.136693,0.074560,0.012427,0.037280,0.024853,0.037280,0.037280,0.000000,0.024853,0.074560,-0.004771,-0.005711,-0.013220,-0.014134,0.002707,0.000393,0.000914,-0.003085,-0.004127,-0.000491,0.004108,-0.003186,0.009178,0.004647,-0.002745,-0.001864,-0.000510,0.004018,-0.002434,-0.003780,0.004715,-0.005005,0.005225,0.001767,-0.001944,0.002247,-0.001130,0.004918,0.000329,-0.000411,0.001672,0.001214,-0.002412,-0.004829,0.004161,-0.001110,0.001118,-0.001946,-0.005150,-0.010293,0.009332,0.009986,-0.001873,0.001701,-0.000660,0.000315,-0.002427,0.001620,-0.002936,-0.008016,0.001556,-0.004078,0.012859,-0.000251,0.011583,0.009986,0.006421,0.010752,-0.007372,-0.001669
seq6784,0.025122,0.037684,0.062806,0.062806,0.037684,0.025122,0.100490,0.075367,0.025122,0.037684,0.050245,0.050245,0.012561,0.000000,0.050245,0.138174,0.050245,0.050245,0.050245,0.062806,0.007334,0.005498,0.003774,-0.005280,-0.000445,-0.010753,-0.000744,-0.009281,-0.003759,-0.001843,0.011200,0.009295,0.007703,0.012134,0.001055,0.000460,-0.000274,-0.001486,0.002406,-0.000534,0.007452,-0.003130,-0.006646,-0.001838,-0.001277,-0.001266,0.001285,-0.005923,-0.004163,-0.001362,0.004202,0.004131,0.012061,0.014008,-0.002399,0.005790,-0.010016,-0.012737,-0.006605,-0.011197,-0.007726,-0.008142,-0.001455,0.002538,0.001833,0.015078,0.006527,0.013074,-0.003487,-0.001253,-0.008455,-0.012445,-0.007569,-0.006566,-0.001994,-0.003638,-0.002972,-0.002244,0.003786,0.013380
seq6785,0.115371,0.046148,0.023074,0.057686,0.046148,0.011537,0.092297,0.057686,0.046148,0.057686,0.046148,0.034611,0.011537,0.023074,0.092297,0.057686,0.057686,0.000000,0.000000,0.046148,0.009144,0.004586,0.000358,0.001546,0.008670,0.001767,0.006285,0.005341,-0.001629,0.006162,0.000121,-0.003113,0.004311,0.000704,-0.004506,-0.014525,0.002521,0.000844,0.004007,-0.000155,0.003756,-0.001011,-0.000133,-0.000469,-0.002012,-0.002398,0.003179,-0.001643,0.004187,0.000097,0.010385,0.007403,0.007294,0.009914,0.005876,0.001195,0.012297,0.005424,0.007302,0.001568,0.006916,0.005140,0.005575,0.007697,0.002200,-0.003091,-0.006367,-0.009348,-0.004321,-0.006514,0.001298,0.004074,-0.005697,-0.008378,-0.003278,-0.005525,-0.001415,-0.002887,0.000608,-0.004305
seq6786,0.051916,0.038937,0.051916,0.051916,0.025958,0.012979,0.051916,0.103831,0.025958,0.064894,0.103831,0.077873,0.038937,0.051916,0.012979,0.077873,0.077873,0.000000,0.038937,0.077873,-0.001817,-0.001160,0.006953,0.005897,0.000609,0.007453,-0.004148,0.001525,-0.002462,-0.005112,-0.002506,0.003929,0.005416,0.007159,-0.009755,-0.008918,0.003311,0.007280,0.004506,0.015139,0.001491,0.001087,-0.005737,-0.003305,0.007887,0.009314,-0.001188,0.002027,-0.004801,-0.010858,0.005272,0.004294,-0.004100,-0.005981,-0.004560,-0.010853,-0.006035,-0.008174,0.006277,0.011406,-0.002813,-0.009658,-0.003862,-0.000704,0.015350,0.011200,-0.003790,-0.007868,-0.010696,-0.015667,-0.002591,0.004029,-0.005490,-0.002659,-0.007992,-0.012230,0.002715,0.005205,-0.008866,0.001315
seq6787,0.115920,0.051520,0.051520,0.128799,0.000000,0.038640,0.012880,0.103040,0.000000,0.077280,0.077280,0.038640,0.051520,0.025760,0.038640,0.077280,0.038640,0.000000,0.012880,0.090160,0.002897,0.000150,0.004235,0.004834,0.003063,0.001473,-0.008363,-0.005716,-0.008326,-0.013027,-0.002565,-0.015580,-0.006825,-0.007636,0.003806,-0.001318,0.004242,0.006282,0.000760,-0.000763,0.004910,0.009740,0.003991,0.010963,-0.005451,0.008369,-0.003699,-0.007016,-0.002990,0.002308,-0.002518,-0.008940,0.007069,0.001413,-0.001310,-0.009687,-0.004021,-0.007266,0.004571,0.000426,0.008954,0.015813,-0.000615,-0.001921,0.002561,0.001525,0.006471,0.007859,0.002188,0.003452,0.003584,0.001622,-0.008153,-0.021167,0.001807,0.002492,-0.003578,-0.010495,-0.003114,-0.002165
seq6788,0.111727,0.086899,0.000000,0.074485,0.012414,0.000000,0.049656,0.136555,0.012414,0.037242,0.136555,0.000000,0.012414,0.049656,0.074485,0.062070,0.024828,0.037242,0.000000,0.074485,0.001808,0.004292,-0.001993,0.009010,-0.000354,-0.002242,-0.005717,-0.006756,-0.012562,-0.013377,-0.003975,-0.011920,0.004343,0.005708,-0.004079,-0.009680,-0.003293,-0.002363,0.015175,0.012920,0.003558,0.002548,-0.002522,0.004904,-0.000184,-0.001635,-0.002335,0.002305,-0.006043,-0.000285,-0.002153,-0.007488,0.003750,0.011272,0.001699,-0.006874,0.004408,0.007119,-0.008181,-0.012344,0.000476,0.002798,0.002879,-0.000269,-0.009771,-0.008011,0.005336,0.014104,0.005579,0.011475,0.009858,0.021162,0.001749,0.002656,0.007423,0.008072,-0.001838,-0.001089,-0.015298,-0.016882
seq6789,0.034848,0.058080,0.034848,0.069696,0.011616,0.023232,0.069696,0.058080,0.000000,0.069696,0.069696,0.046464,0.011616,0.034848,0.046464,0.092928,0.104544,0.011616,0.011616,0.069696,-0.002807,-0.007871,0.006975,0.009014,0.000917,-0.007554,0.002694,0.000389,0.003792,0.004986,0.002721,-0.002612,-0.005552,-0.006663,0.005126,-0.002511,0.003553,0.005121,0.001140,-0.002765,-0.002293,0.002742,0.006279,-0.005113,0.006301,0.011227,0.003124,-0.003383,0.003868,0.007984,-0.005552,-0.008398,-0.001270,-0.002287,0.002065,-0.009680,-0.005415,0.000329,0.007958,0.006016,0.008185,0.001522,0.005388,0.007597,-0.004249,-0.010309,0.011664,0.013319,0.002670,-0.002590,0.009583,0.003910,-0.000970,0.001055,-0.009508,-0.002462,0.009033,0.006899,-0.003360,0.000749
seq6790,0.072985,0.024328,0.097314,0.036493,0.012164,0.048657,0.060821,0.170299,0.012164,0.024328,0.036493,0.024328,0.036493,0.012164,0.036493,0.182464,0.048657,0.000000,0.000000,0.036493,0.001743,0.000797,0.003903,0.003520,0.003615,0.005198,0.000724,-0.005869,-0.002377,-0.004549,0.003878,0.001509,0.003365,-0.002438,-0.002392,-0.005685,0.001037,0.002136,0.000733,-0.002509,-0.000871,-0.004052,-0.003303,0.000107,0.003754,-0.001440,0.004036,-0.000552,0.003648,0.003328,0.001759,-0.002597,0.001407,-0.004807,0.000370,0.002595,-0.000293,-0.003650,0.003859,0.004752,0.006605,0.007223,-0.000052,-0.007196,0.004522,0.001341,-0.000128,-0.005479,-0.002470,-0.006568,0.000898,-0.005882,0.002320,0.000850,0.002144,-0.003710,0.004843,0.001908,0.004011,0.007292
