Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq6010,0.036219,0.021731,0.021731,0.043462,0.065193,0.007244,0.043462,0.036219,0.000000,0.014487,0.028975,0.043462,0.043462,0.007244,0.050706,0.021731,0.014487,0.007244,0.036219,0.036219,0.015137,0.014102,0.013174,0.015503,0.013762,0.013666,0.014034,0.012762,0.013265,0.013623,0.014152,0.014974,0.017118,0.011285,0.014842,0.011154,0.013420,0.016376,0.013125,0.015640,0.015095,0.012576,0.016523,0.011446,0.013225,0.014957,0.013015,0.014478,0.015827,0.012249,0.061944,0.037166,0.037166,0.074333,0.111499,0.012389,0.074333,0.061944,0.000000,0.024778,0.049555,0.074333,0.074333,0.012389,0.086721,0.037166,0.024778,0.012389,0.061944,0.061944,0.000363,0.000261,0.000342,0.000281,0.000318,0.000276,0.000266,0.000273,0.000380,0.000253,0.000336,0.000238,0.000315,0.000262,0.000318,0.000326,0.000279,0.000314,0.000257,0.000258,0.000346,0.000276,0.000315,0.000246,0.000308,0.000310,0.000309,0.000345,0.000308,0.000219,0.034203,0.020522,0.020522,0.041044,0.061566,0.006841,0.041044,0.034203,0.000000,0.013681,0.027362,0.041044,0.041044,0.006841,0.047884,0.020522,0.013681,0.006841,0.034203,0.034203,0.018782,0.015420,0.014298,0.017433,0.016282,0.013718,0.016210,0.013373,0.015825,0.013742,0.014004,0.016074,0.019177,0.010448,0.017364,0.012273,0.017058,0.016995,0.012767,0.017640,0.015884,0.009655,0.017334,0.010656,0.012834,0.017246,0.016694,0.013519,0.018051,0.011994
seq6011,0.048122,0.006875,0.034373,0.020624,0.000000,0.013749,0.061871,0.048122,0.000000,0.068746,0.048122,0.034373,0.013749,0.020624,0.034373,0.013749,0.020624,0.000000,0.034373,0.027498,0.014301,0.015850,0.015201,0.014948,0.016431,0.018260,0.013662,0.014352,0.012995,0.013992,0.013557,0.013936,0.016623,0.014964,0.017753,0.013757,0.016387,0.016235,0.014226,0.015658,0.014878,0.012513,0.011881,0.015407,0.017068,0.013007,0.016589,0.018898,0.015488,0.011214,0.086599,0.012371,0.061856,0.037114,0.000000,0.024743,0.111341,0.086599,0.000000,0.123713,0.086599,0.061856,0.024743,0.037114,0.061856,0.024743,0.037114,0.000000,0.061856,0.049485,0.000330,0.000320,0.000401,0.000464,0.000390,0.000372,0.000333,0.000308,0.000271,0.000340,0.000293,0.000353,0.000307,0.000354,0.000380,0.000369,0.000417,0.000309,0.000357,0.000286,0.000289,0.000191,0.000344,0.000329,0.000413,0.000479,0.000326,0.000392,0.000321,0.000262,0.041039,0.005863,0.029314,0.017588,0.000000,0.011726,0.052765,0.041039,0.000000,0.058628,0.041039,0.029314,0.011726,0.017588,0.029314,0.011726,0.017588,0.000000,0.029314,0.023451,0.019230,0.018964,0.018645,0.016282,0.019960,0.021960,0.015188,0.016252,0.016958,0.017254,0.015727,0.015063,0.021109,0.017110,0.020257,0.015909,0.019929,0.018627,0.013900,0.020089,0.019423,0.014093,0.014074,0.019516,0.022267,0.013616,0.019605,0.019462,0.017735,0.012771
seq6012,0.085511,0.042755,0.007126,0.021378,0.000000,0.021378,0.035630,0.049881,0.007126,0.049881,0.028504,0.007126,0.021378,0.021378,0.042755,0.035630,0.035630,0.021378,0.021378,0.014252,0.014102,0.015679,0.013392,0.015056,0.014431,0.015753,0.016865,0.014349,0.014573,0.016249,0.014171,0.015319,0.014219,0.012198,0.012925,0.014360,0.013257,0.014282,0.013462,0.012873,0.014579,0.016170,0.015874,0.014633,0.013479,0.015326,0.014603,0.014640,0.012363,0.010744,0.148779,0.074390,0.012398,0.037195,0.000000,0.037195,0.061991,0.086788,0.012398,0.086788,0.049593,0.012398,0.037195,0.037195,0.074390,0.061991,0.061991,0.037195,0.037195,0.024797,0.000262,0.000328,0.000287,0.000286,0.000332,0.000272,0.000206,0.000258,0.000309,0.000305,0.000244,0.000244,0.000241,0.000276,0.000235,0.000292,0.000334,0.000290,0.000195,0.000271,0.000314,0.000272,0.000263,0.000314,0.000237,0.000215,0.000226,0.000285,0.000272,0.000274,0.067060,0.033530,0.005588,0.016765,0.000000,0.016765,0.027942,0.039118,0.005588,0.039118,0.022353,0.005588,0.016765,0.016765,0.033530,0.027942,0.027942,0.016765,0.016765,0.011177,0.017905,0.020476,0.016362,0.019966,0.020128,0.019591,0.022570,0.019225,0.020792,0.022135,0.017685,0.021423,0.018181,0.013852,0.014450,0.017505,0.018414,0.017673,0.015411,0.018411,0.017737,0.019125,0.020378,0.017945,0.019634,0.020454,0.019005,0.018115,0.015498,0.012889
seq6013,0.020798,0.041597,0.048530,0.006933,0.006933,0.013866,0.041597,0.013866,0.020798,0.041597,0.041597,0.055462,0.027731,0.034664,0.034664,0.041597,0.006933,0.000000,0.013866,0.041597,0.013950,0.014992,0.014772,0.014890,0.013582,0.013887,0.014891,0.014752,0.014450,0.015642,0.014437,0.014025,0.014613,0.015175,0.014792,0.016375,0.015077,0.015519,0.014283,0.013548,0.013880,0.015199,0.015221,0.013903,0.018330,0.016468,0.012668,0.015997,0.016103,0.013957,0.037140,0.074280,0.086660,0.012380,0.012380,0.024760,0.074280,0.024760,0.037140,0.074280,0.074280,0.099040,0.049520,0.061900,0.061900,0.074280,0.012380,0.000000,0.024760,0.074280,0.000315,0.000357,0.000343,0.000382,0.000344,0.000294,0.000275,0.000363,0.000343,0.000344,0.000313,0.000287,0.000276,0.000288,0.000256,0.000306,0.000325,0.000406,0.000382,0.000273,0.000342,0.000307,0.000299,0.000359,0.000374,0.000289,0.000239,0.000331,0.000269,0.000322,0.018747,0.037494,0.043743,0.006249,0.006249,0.012498,0.037494,0.012498,0.018747,0.037494,0.037494,0.049992,0.024996,0.031245,0.031245,0.037494,0.006249,0.000000,0.012498,0.037494,0.012814,0.018214,0.017377,0.015603,0.014279,0.016512,0.020324,0.018002,0.017756,0.017247,0.016933,0.016393,0.017429,0.018181,0.017675,0.016860,0.015221,0.013810,0.015104,0.013926,0.014883,0.016633,0.016796,0.017534,0.020366,0.017978,0.015080,0.018903,0.018093,0.014152
seq6014,0.000000,0.032104,0.025683,0.038525,0.025683,0.012842,0.012842,0.038525,0.025683,0.032104,0.064208,0.025683,0.025683,0.032104,0.019262,0.051366,0.012842,0.012842,0.006421,0.019262,0.016637,0.017324,0.015536,0.016616,0.012735,0.015200,0.018421,0.013553,0.015720,0.018055,0.014788,0.016283,0.013975,0.016835,0.018553,0.016071,0.014532,0.015716,0.015520,0.017732,0.016243,0.014225,0.020278,0.013785,0.017285,0.017245,0.014451,0.019529,0.019562,0.013936,0.000000,0.061812,0.049450,0.074175,0.049450,0.024725,0.024725,0.074175,0.049450,0.061812,0.123625,0.049450,0.049450,0.061812,0.037087,0.098900,0.024725,0.024725,0.012362,0.037087,0.000409,0.000366,0.000389,0.000359,0.000336,0.000293,0.000388,0.000340,0.000396,0.000422,0.000359,0.000370,0.000309,0.000375,0.000413,0.000400,0.000341,0.000364,0.000353,0.000324,0.000387,0.000393,0.000369,0.000389,0.000359,0.000278,0.000359,0.000401,0.000416,0.000344,0.000000,0.029794,0.023835,0.035752,0.023835,0.011917,0.011917,0.035752,0.023835,0.029794,0.059587,0.023835,0.023835,0.029794,0.017876,0.047670,0.011917,0.011917,0.005959,0.017876,0.017974,0.019659,0.019716,0.020542,0.015607,0.016730,0.019925,0.014306,0.017570,0.019780,0.014350,0.018931,0.015102,0.016625,0.021709,0.015896,0.016895,0.017647,0.013932,0.016592,0.019040,0.015297,0.022877,0.016697,0.015843,0.017261,0.015277,0.017528,0.020415,0.013580
seq6015,0.066082,0.039649,0.013216,0.013216,0.000000,0.019825,0.013216,0.046257,0.019825,0.006608,0.112339,0.039649,0.006608,0.013216,0.026433,0.039649,0.026433,0.000000,0.013216,0.013216,0.014357,0.018652,0.016161,0.016255,0.014719,0.012653,0.016861,0.016173,0.014208,0.015966,0.017518,0.015464,0.016168,0.017263,0.014210,0.016289,0.017244,0.015134,0.018153,0.018679,0.013956,0.014621,0.014778,0.014255,0.016736,0.018403,0.013949,0.013306,0.015484,0.013728,0.124213,0.074528,0.024843,0.024843,0.000000,0.037264,0.024843,0.086949,0.037264,0.012421,0.211163,0.074528,0.012421,0.024843,0.049685,0.074528,0.049685,0.000000,0.024843,0.024843,0.000218,0.000219,0.000209,0.000252,0.000221,0.000191,0.000202,0.000196,0.000192,0.000197,0.000169,0.000225,0.000194,0.000173,0.000206,0.000238,0.000191,0.000229,0.000190,0.000177,0.000226,0.000238,0.000196,0.000194,0.000202,0.000226,0.000223,0.000251,0.000233,0.000217,0.069652,0.041791,0.013930,0.013930,0.000000,0.020896,0.013930,0.048757,0.020896,0.006965,0.118409,0.041791,0.006965,0.013930,0.027861,0.041791,0.027861,0.000000,0.013930,0.013930,0.016019,0.016894,0.014716,0.016702,0.014810,0.011055,0.015880,0.017050,0.014240,0.015769,0.016956,0.014095,0.016661,0.017008,0.011605,0.013780,0.017606,0.013186,0.017020,0.016219,0.010980,0.011724,0.015830,0.014613,0.015092,0.015153,0.011457,0.012751,0.015208,0.012704
seq6016,0.006771,0.047395,0.027083,0.020312,0.006771,0.033854,0.020312,0.040625,0.006771,0.027083,0.060937,0.013542,0.013542,0.020312,0.047395,0.033854,0.060937,0.006771,0.020312,0.027083,0.015156,0.015091,0.015725,0.017351,0.014854,0.013601,0.014721,0.013262,0.015161,0.016151,0.017395,0.017002,0.014568,0.012254,0.016438,0.016157,0.017130,0.016112,0.017710,0.016949,0.014050,0.011901,0.014136,0.014724,0.017816,0.015800,0.015006,0.015232,0.013154,0.013730,0.012386,0.086703,0.049545,0.037159,0.012386,0.061931,0.037159,0.074317,0.012386,0.049545,0.111476,0.024772,0.024772,0.037159,0.086703,0.061931,0.111476,0.012386,0.037159,0.049545,0.000317,0.000292,0.000291,0.000331,0.000230,0.000260,0.000331,0.000295,0.000352,0.000274,0.000285,0.000284,0.000342,0.000349,0.000259,0.000284,0.000297,0.000292,0.000375,0.000370,0.000302,0.000263,0.000325,0.000305,0.000359,0.000312,0.000242,0.000328,0.000295,0.000260,0.005680,0.039759,0.022719,0.017039,0.005680,0.028399,0.017039,0.034079,0.005680,0.022719,0.051118,0.011360,0.011360,0.017039,0.039759,0.028399,0.051118,0.005680,0.017039,0.022719,0.017871,0.018399,0.018128,0.020636,0.019603,0.017163,0.016675,0.018121,0.018922,0.020416,0.021677,0.019645,0.019054,0.015830,0.020783,0.019888,0.019705,0.017443,0.020907,0.020278,0.014551,0.014563,0.016773,0.016936,0.017463,0.018088,0.017645,0.017619,0.014516,0.016316
seq6017,0.038915,0.006486,0.045400,0.025943,0.012972,0.025943,0.038915,0.019457,0.000000,0.019457,0.058372,0.051886,0.025943,0.025943,0.032429,0.012972,0.025943,0.025943,0.006486,0.019457,0.015780,0.016478,0.016761,0.013558,0.017599,0.015567,0.013938,0.015757,0.018350,0.017091,0.015717,0.014225,0.016337,0.016445,0.016482,0.015856,0.016613,0.015712,0.016054,0.016172,0.017409,0.018064,0.018535,0.014892,0.014108,0.012120,0.017558,0.016754,0.014602,0.016605,0.074338,0.012390,0.086727,0.049559,0.024779,0.049559,0.074338,0.037169,0.000000,0.037169,0.111507,0.099117,0.049559,0.049559,0.061948,0.024779,0.049559,0.049559,0.012390,0.037169,0.000285,0.000238,0.000300,0.000268,0.000293,0.000312,0.000302,0.000320,0.000297,0.000328,0.000342,0.000339,0.000288,0.000381,0.000277,0.000338,0.000322,0.000336,0.000286,0.000317,0.000326,0.000231,0.000282,0.000209,0.000256,0.000217,0.000328,0.000246,0.000296,0.000270,0.035793,0.005965,0.041758,0.023862,0.011931,0.023862,0.035793,0.017896,0.000000,0.017896,0.053689,0.047724,0.023862,0.023862,0.029827,0.011931,0.023862,0.023862,0.005965,0.017896,0.019556,0.020412,0.015476,0.018079,0.019063,0.017811,0.014988,0.019817,0.021238,0.016701,0.018570,0.015565,0.016538,0.016652,0.016284,0.016759,0.015317,0.018105,0.015086,0.018244,0.016638,0.017242,0.018066,0.017680,0.016790,0.011409,0.020383,0.020920,0.012579,0.020795
seq6018,0.029669,0.014834,0.022252,0.074172,0.000000,0.007417,0.044503,0.037086,0.007417,0.059338,0.029669,0.037086,0.007417,0.014834,0.037086,0.037086,0.037086,0.000000,0.014834,0.081590,0.013432,0.013464,0.015300,0.015122,0.013766,0.013116,0.012565,0.014919,0.014734,0.012446,0.013151,0.013724,0.012562,0.014572,0.013955,0.014482,0.011870,0.015388,0.013364,0.014153,0.013814,0.012306,0.015034,0.013512,0.013999,0.014253,0.012056,0.014399,0.010947,0.010216,0.049354,0.024677,0.037016,0.123386,0.000000,0.012339,0.074031,0.061693,0.012339,0.098709,0.049354,0.061693,0.012339,0.024677,0.061693,0.061693,0.061693,0.000000,0.024677,0.135724,0.000409,0.000419,0.000456,0.000465,0.000404,0.000423,0.000399,0.000468,0.000502,0.000382,0.000490,0.000368,0.000367,0.000453,0.000400,0.000488,0.000394,0.000408,0.000383,0.000377,0.000521,0.000454,0.000416,0.000456,0.000413,0.000434,0.000402,0.000433,0.000517,0.000413,0.024451,0.012225,0.018338,0.061127,0.000000,0.006113,0.036676,0.030564,0.006113,0.048902,0.024451,0.030564,0.006113,0.012225,0.030564,0.030564,0.030564,0.000000,0.012225,0.067240,0.019609,0.016546,0.020811,0.019456,0.015643,0.015950,0.013976,0.017738,0.018866,0.016080,0.016969,0.015471,0.016138,0.018375,0.018917,0.019026,0.014392,0.018901,0.014895,0.017179,0.016567,0.015297,0.019413,0.014857,0.015807,0.018078,0.015039,0.019567,0.016004,0.015417
seq6019,0.077638,0.035290,0.028232,0.035290,0.000000,0.028232,0.021174,0.049406,0.021174,0.007058,0.056464,0.028232,0.021174,0.035290,0.028232,0.035290,0.028232,0.000000,0.007058,0.021174,0.014654,0.014735,0.015269,0.013919,0.015957,0.013997,0.013107,0.013994,0.016802,0.014491,0.010555,0.014402,0.012270,0.016556,0.014079,0.015540,0.014903,0.013856,0.013947,0.016340,0.012633,0.014059,0.015825,0.013847,0.015748,0.013201,0.014579,0.015644,0.015636,0.014819,0.136378,0.061990,0.049592,0.061990,0.000000,0.049592,0.037194,0.086786,0.037194,0.012398,0.099184,0.049592,0.037194,0.061990,0.049592,0.061990,0.049592,0.000000,0.012398,0.037194,0.000302,0.000241,0.000264,0.000280,0.000285,0.000261,0.000245,0.000255,0.000256,0.000314,0.000230,0.000291,0.000276,0.000271,0.000264,0.000326,0.000291,0.000299,0.000294,0.000264,0.000246,0.000244,0.000298,0.000257,0.000246,0.000267,0.000261,0.000213,0.000335,0.000284,0.073718,0.033508,0.026807,0.033508,0.000000,0.026807,0.020105,0.046912,0.020105,0.006702,0.053613,0.026807,0.020105,0.033508,0.026807,0.033508,0.026807,0.000000,0.006702,0.020105,0.016363,0.015281,0.017122,0.015013,0.017274,0.015033,0.016631,0.014134,0.015357,0.019007,0.012732,0.014310,0.012317,0.019782,0.015183,0.017504,0.014512,0.013460,0.012993,0.017345,0.013077,0.015761,0.018306,0.012547,0.016305,0.014447,0.014594,0.018054,0.016008,0.013413
seq6020,0.013454,0.040361,0.006727,0.033634,0.000000,0.000000,0.033634,0.040361,0.020180,0.026907,0.053814,0.033634,0.033634,0.013454,0.020180,0.033634,0.040361,0.006727,0.047087,0.040361,0.016910,0.014406,0.015085,0.015425,0.014243,0.014992,0.015016,0.018627,0.012361,0.016352,0.013833,0.016053,0.014489,0.016244,0.013738,0.013568,0.017418,0.015426,0.017260,0.015216,0.014729,0.013030,0.017329,0.015556,0.015536,0.014631,0.016771,0.014743,0.014684,0.018188,0.024756,0.074269,0.012378,0.061891,0.000000,0.000000,0.061891,0.074269,0.037134,0.049513,0.099025,0.061891,0.061891,0.024756,0.037134,0.061891,0.074269,0.012378,0.086647,0.074269,0.000336,0.000295,0.000367,0.000352,0.000358,0.000333,0.000281,0.000357,0.000332,0.000363,0.000333,0.000375,0.000276,0.000313,0.000351,0.000323,0.000264,0.000285,0.000288,0.000271,0.000273,0.000379,0.000294,0.000352,0.000361,0.000327,0.000377,0.000268,0.000338,0.000324,0.012514,0.037543,0.006257,0.031286,0.000000,0.000000,0.031286,0.037543,0.018772,0.025029,0.050058,0.031286,0.031286,0.012514,0.018772,0.031286,0.037543,0.006257,0.043801,0.037543,0.020280,0.015037,0.017760,0.015847,0.014731,0.017093,0.015730,0.020936,0.011823,0.019735,0.011628,0.017013,0.016627,0.017424,0.014288,0.015080,0.020138,0.015602,0.018812,0.014260,0.019569,0.013676,0.019367,0.013649,0.016736,0.017940,0.016493,0.017413,0.013837,0.020897
seq6021,0.042974,0.035812,0.014325,0.014325,0.000000,0.028649,0.021487,0.064461,0.007162,0.021487,0.035812,0.021487,0.014325,0.035812,0.050136,0.021487,0.050136,0.014325,0.028649,0.050136,0.014128,0.015491,0.016105,0.016907,0.014067,0.015887,0.013878,0.011924,0.012767,0.013931,0.014256,0.015052,0.014509,0.015744,0.014402,0.012499,0.014141,0.013839,0.013644,0.013683,0.015172,0.014672,0.015461,0.015142,0.012840,0.013257,0.011676,0.012659,0.014822,0.014458,0.074288,0.061907,0.024763,0.024763,0.000000,0.049525,0.037144,0.111432,0.012381,0.037144,0.061907,0.037144,0.024763,0.061907,0.086669,0.037144,0.086669,0.024763,0.049525,0.086669,0.000316,0.000366,0.000362,0.000341,0.000294,0.000282,0.000398,0.000347,0.000286,0.000307,0.000317,0.000315,0.000317,0.000353,0.000306,0.000357,0.000323,0.000313,0.000391,0.000392,0.000227,0.000254,0.000294,0.000289,0.000340,0.000252,0.000218,0.000291,0.000343,0.000306,0.033751,0.028126,0.011250,0.011250,0.000000,0.022501,0.016876,0.050627,0.005625,0.016876,0.028126,0.016876,0.011250,0.028126,0.039377,0.016876,0.039377,0.011250,0.022501,0.039377,0.018294,0.021534,0.021300,0.021353,0.016899,0.018039,0.017349,0.016042,0.017265,0.019898,0.017927,0.018986,0.019038,0.018953,0.017634,0.016816,0.018376,0.020666,0.018147,0.016956,0.019620,0.016443,0.019817,0.020214,0.016230,0.016912,0.013504,0.017553,0.020686,0.017533
seq6022,0.118748,0.029687,0.022265,0.051952,0.000000,0.044531,0.022265,0.000000,0.022265,0.014844,0.051952,0.007422,0.014844,0.014844,0.029687,0.037109,0.037109,0.000000,0.022265,0.051952,0.013269,0.015218,0.012666,0.013536,0.014911,0.013687,0.014358,0.011797,0.015094,0.013011,0.012088,0.013428,0.012864,0.012597,0.014818,0.013440,0.013519,0.012532,0.013150,0.012442,0.013891,0.015540,0.014825,0.013690,0.014649,0.013586,0.013641,0.012162,0.014366,0.011481,0.198400,0.049600,0.037200,0.086800,0.000000,0.074400,0.037200,0.000000,0.037200,0.024800,0.086800,0.012400,0.024800,0.024800,0.049600,0.062000,0.062000,0.000000,0.037200,0.086800,0.000296,0.000260,0.000253,0.000266,0.000266,0.000314,0.000335,0.000222,0.000290,0.000264,0.000274,0.000318,0.000197,0.000251,0.000294,0.000189,0.000287,0.000196,0.000288,0.000292,0.000259,0.000249,0.000298,0.000271,0.000353,0.000223,0.000274,0.000273,0.000215,0.000238,0.110591,0.027648,0.020736,0.048384,0.000000,0.041472,0.020736,0.000000,0.020736,0.013824,0.048384,0.006912,0.013824,0.013824,0.027648,0.034560,0.034560,0.000000,0.020736,0.048384,0.014461,0.015958,0.014181,0.013619,0.017591,0.012901,0.015514,0.013272,0.015521,0.013605,0.013872,0.012517,0.014790,0.012089,0.016401,0.014188,0.015269,0.012626,0.015666,0.014416,0.018282,0.017959,0.016735,0.014995,0.018936,0.015787,0.015161,0.012902,0.016294,0.011537
seq6023,0.035702,0.014281,0.028561,0.049982,0.000000,0.021421,0.021421,0.007140,0.000000,0.035702,0.035702,0.078543,0.007140,0.042842,0.028561,0.057122,0.042842,0.007140,0.021421,0.035702,0.015417,0.014923,0.013909,0.016430,0.012605,0.011855,0.018205,0.013746,0.015286,0.014443,0.012498,0.016857,0.016589,0.015257,0.013304,0.014124,0.013783,0.015355,0.011452,0.014081,0.012710,0.015155,0.014245,0.015510,0.011912,0.015095,0.012179,0.013874,0.015443,0.012533,0.061944,0.024778,0.049556,0.086722,0.000000,0.037167,0.037167,0.012389,0.000000,0.061944,0.061944,0.136278,0.012389,0.074333,0.049556,0.099111,0.074333,0.012389,0.037167,0.061944,0.000333,0.000222,0.000284,0.000309,0.000283,0.000311,0.000356,0.000274,0.000326,0.000303,0.000333,0.000335,0.000286,0.000324,0.000305,0.000349,0.000292,0.000358,0.000280,0.000332,0.000261,0.000246,0.000260,0.000223,0.000250,0.000298,0.000282,0.000297,0.000309,0.000267,0.029117,0.011647,0.023293,0.040763,0.000000,0.017470,0.017470,0.005823,0.000000,0.029117,0.029117,0.064056,0.005823,0.034940,0.023293,0.046587,0.034940,0.005823,0.017470,0.029117,0.019984,0.018714,0.016189,0.021325,0.014735,0.013130,0.022390,0.015712,0.018542,0.018997,0.014599,0.022017,0.021410,0.019317,0.017303,0.018552,0.017602,0.020118,0.015028,0.018832,0.016049,0.017680,0.017714,0.018913,0.013691,0.020489,0.014630,0.016723,0.021152,0.012598
seq6024,0.020708,0.034513,0.027610,0.013805,0.006903,0.013805,0.069026,0.013805,0.006903,0.027610,0.055221,0.034513,0.020708,0.041416,0.027610,0.075929,0.006903,0.000000,0.006903,0.048318,0.014799,0.015554,0.015769,0.014530,0.016812,0.016820,0.015917,0.015654,0.015224,0.015546,0.014369,0.014846,0.012886,0.012971,0.015659,0.016587,0.014347,0.014835,0.015716,0.015997,0.016719,0.012844,0.013123,0.010517,0.013516,0.011493,0.015127,0.017563,0.015996,0.016057,0.037150,0.061917,0.049534,0.024767,0.012383,0.024767,0.123834,0.024767,0.012383,0.049534,0.099067,0.061917,0.037150,0.074301,0.049534,0.136218,0.012383,0.000000,0.012383,0.086684,0.000271,0.000267,0.000288,0.000264,0.000383,0.000277,0.000301,0.000285,0.000297,0.000289,0.000260,0.000290,0.000313,0.000291,0.000316,0.000417,0.000344,0.000292,0.000290,0.000379,0.000258,0.000311,0.000337,0.000349,0.000264,0.000332,0.000313,0.000316,0.000346,0.000387,0.018944,0.031574,0.025259,0.012630,0.006315,0.012630,0.063148,0.012630,0.006315,0.025259,0.050518,0.031574,0.018944,0.037889,0.025259,0.069463,0.006315,0.000000,0.006315,0.044204,0.015125,0.017193,0.016400,0.015470,0.016902,0.018949,0.016256,0.018405,0.016796,0.016490,0.015768,0.017537,0.014512,0.015187,0.017512,0.019555,0.018668,0.016389,0.015293,0.018302,0.018055,0.014232,0.014562,0.010313,0.015191,0.014223,0.014789,0.019003,0.018465,0.019276
seq6025,0.019993,0.013328,0.013328,0.006664,0.013328,0.013328,0.039985,0.013328,0.006664,0.019993,0.066642,0.059978,0.013328,0.033321,0.026657,0.033321,0.033321,0.033321,0.033321,0.039985,0.015810,0.014718,0.014920,0.014688,0.016513,0.014896,0.013759,0.012732,0.014773,0.012743,0.015918,0.014778,0.017466,0.016202,0.014233,0.016056,0.017563,0.012574,0.017701,0.017682,0.016793,0.015996,0.015158,0.014639,0.016925,0.015736,0.015523,0.015995,0.019416,0.014960,0.037155,0.024770,0.024770,0.012385,0.024770,0.024770,0.074309,0.024770,0.012385,0.037155,0.123849,0.111464,0.024770,0.061924,0.049539,0.061924,0.061924,0.061924,0.061924,0.074309,0.000321,0.000278,0.000298,0.000270,0.000280,0.000237,0.000331,0.000314,0.000277,0.000310,0.000285,0.000256,0.000328,0.000353,0.000350,0.000350,0.000316,0.000308,0.000377,0.000389,0.000291,0.000317,0.000308,0.000288,0.000351,0.000262,0.000367,0.000286,0.000299,0.000213,0.016905,0.011270,0.011270,0.005635,0.011270,0.011270,0.033810,0.011270,0.005635,0.016905,0.056350,0.050715,0.011270,0.028175,0.022540,0.028175,0.028175,0.028175,0.028175,0.033810,0.021082,0.017474,0.016266,0.013611,0.021325,0.013135,0.019154,0.016088,0.019709,0.016149,0.022041,0.016112,0.021172,0.018114,0.016546,0.019276,0.023436,0.014045,0.021522,0.019096,0.018206,0.017747,0.019869,0.016585,0.021331,0.021229,0.014596,0.016947,0.023312,0.014023
