Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq3010,0.047856,0.013673,0.020510,0.041020,0.006837,0.034183,0.034183,0.034183,0.006837,0.034183,0.047856,0.041020,0.034183,0.013673,0.013673,0.027347,0.013673,0.000000,0.034183,0.047856,0.014717,0.014965,0.014517,0.016988,0.017746,0.014278,0.013531,0.014771,0.013259,0.012967,0.015947,0.016154,0.014184,0.016254,0.013712,0.015129,0.016327,0.014979,0.015429,0.017587,0.011588,0.011540,0.015308,0.013560,0.015695,0.018222,0.018958,0.014816,0.015896,0.014048,0.086569,0.024734,0.037101,0.074202,0.012367,0.061835,0.061835,0.061835,0.012367,0.061835,0.086569,0.074202,0.061835,0.024734,0.024734,0.049468,0.024734,0.000000,0.061835,0.086569,0.000310,0.000333,0.000348,0.000350,0.000385,0.000255,0.000320,0.000364,0.000385,0.000346,0.000361,0.000376,0.000338,0.000382,0.000365,0.000380,0.000350,0.000373,0.000346,0.000349,0.000306,0.000321,0.000398,0.000406,0.000366,0.000434,0.000360,0.000302,0.000360,0.000370,0.046072,0.013163,0.019745,0.039490,0.006582,0.032908,0.032908,0.032908,0.006582,0.032908,0.046072,0.039490,0.032908,0.013163,0.013163,0.026327,0.013163,0.000000,0.032908,0.046072,0.017660,0.014046,0.018194,0.017073,0.018442,0.016145,0.014749,0.014778,0.014873,0.014261,0.015707,0.018847,0.013925,0.017640,0.014387,0.016558,0.014976,0.015572,0.018058,0.018805,0.013263,0.013474,0.014534,0.013853,0.014805,0.015894,0.018162,0.015472,0.016502,0.012812
seq3011,0.013341,0.013341,0.033353,0.040023,0.006671,0.020012,0.060035,0.020012,0.006671,0.026682,0.060035,0.020012,0.033353,0.000000,0.020012,0.073376,0.020012,0.006671,0.026682,0.033353,0.012879,0.014785,0.014548,0.017430,0.017159,0.016926,0.016935,0.017474,0.016923,0.017022,0.018162,0.016042,0.013517,0.016104,0.015594,0.013309,0.011897,0.015705,0.014658,0.015178,0.018283,0.017553,0.013592,0.015789,0.015360,0.013302,0.018284,0.016000,0.013283,0.012666,0.024764,0.024764,0.061910,0.074292,0.012382,0.037146,0.111438,0.037146,0.012382,0.049528,0.111438,0.037146,0.061910,0.000000,0.037146,0.136202,0.037146,0.012382,0.049528,0.061910,0.000369,0.000299,0.000260,0.000318,0.000303,0.000262,0.000336,0.000361,0.000319,0.000278,0.000367,0.000251,0.000389,0.000336,0.000291,0.000358,0.000317,0.000341,0.000323,0.000299,0.000345,0.000279,0.000350,0.000288,0.000317,0.000339,0.000290,0.000304,0.000278,0.000274,0.012593,0.012593,0.031484,0.037780,0.006297,0.018890,0.056670,0.018890,0.006297,0.025187,0.056670,0.018890,0.031484,0.000000,0.018890,0.069264,0.018890,0.006297,0.025187,0.031484,0.014422,0.014787,0.017190,0.018517,0.016412,0.017009,0.016198,0.016287,0.018656,0.018297,0.017379,0.016370,0.013910,0.017605,0.013512,0.017707,0.016339,0.018437,0.017866,0.016831,0.017662,0.018674,0.013877,0.017192,0.017007,0.014486,0.019071,0.015591,0.016433,0.012540
seq3012,0.041028,0.061542,0.000000,0.027352,0.006838,0.047866,0.061542,0.034190,0.020514,0.027352,0.075218,0.000000,0.006838,0.020514,0.013676,0.027352,0.041028,0.013676,0.006838,0.013676,0.013936,0.015955,0.013701,0.015899,0.017704,0.016631,0.016514,0.015901,0.015928,0.014239,0.014620,0.013088,0.011887,0.014040,0.015582,0.013834,0.015067,0.016488,0.013230,0.013062,0.014443,0.017553,0.018199,0.017207,0.016267,0.016227,0.013951,0.012710,0.014765,0.014332,0.074442,0.111663,0.000000,0.049628,0.012407,0.086849,0.111663,0.062035,0.037221,0.049628,0.136477,0.000000,0.012407,0.037221,0.024814,0.049628,0.074442,0.024814,0.012407,0.024814,0.000257,0.000239,0.000252,0.000226,0.000281,0.000243,0.000200,0.000196,0.000295,0.000282,0.000225,0.000256,0.000256,0.000210,0.000178,0.000287,0.000256,0.000218,0.000242,0.000268,0.000285,0.000223,0.000312,0.000266,0.000270,0.000196,0.000290,0.000244,0.000222,0.000263,0.037412,0.056118,0.000000,0.024941,0.006235,0.043647,0.056118,0.031176,0.018706,0.024941,0.068588,0.000000,0.006235,0.018706,0.012471,0.024941,0.037412,0.012471,0.006235,0.012471,0.016655,0.018696,0.014420,0.016923,0.018935,0.018290,0.018695,0.015559,0.016557,0.015587,0.015567,0.015939,0.014821,0.016791,0.016992,0.014170,0.016488,0.018200,0.012749,0.013123,0.016138,0.018081,0.020313,0.019190,0.017781,0.020329,0.017748,0.012890,0.015546,0.018004
seq3013,0.035149,0.035149,0.007030,0.028119,0.021090,0.014060,0.070299,0.021090,0.014060,0.049209,0.049209,0.042179,0.021090,0.014060,0.014060,0.042179,0.021090,0.007030,0.028119,0.028119,0.015477,0.017291,0.015894,0.014683,0.013991,0.014071,0.014790,0.012367,0.014323,0.014405,0.015595,0.013613,0.013441,0.015068,0.015126,0.016962,0.013826,0.011839,0.015322,0.015479,0.014595,0.013896,0.015524,0.017595,0.016528,0.009696,0.012213,0.016920,0.014474,0.012609,0.061962,0.061962,0.012392,0.049570,0.037177,0.024785,0.123924,0.037177,0.024785,0.086747,0.086747,0.074355,0.037177,0.024785,0.024785,0.074355,0.037177,0.012392,0.049570,0.049570,0.000353,0.000245,0.000270,0.000291,0.000302,0.000303,0.000348,0.000307,0.000322,0.000268,0.000341,0.000288,0.000232,0.000325,0.000217,0.000272,0.000303,0.000224,0.000291,0.000296,0.000278,0.000315,0.000237,0.000359,0.000235,0.000278,0.000298,0.000195,0.000313,0.000300,0.031692,0.031692,0.006338,0.025354,0.019015,0.012677,0.063384,0.019015,0.012677,0.044369,0.044369,0.038031,0.019015,0.012677,0.012677,0.038031,0.019015,0.006338,0.025354,0.025354,0.017715,0.018982,0.018958,0.018417,0.014106,0.016575,0.017673,0.014635,0.016156,0.014864,0.018584,0.016615,0.013962,0.017710,0.017690,0.019187,0.014676,0.012426,0.015057,0.017851,0.015904,0.015505,0.017620,0.018177,0.019582,0.012793,0.013125,0.017329,0.018469,0.012581
seq3014,0.057117,0.021419,0.000000,0.035698,0.000000,0.021419,0.049978,0.085676,0.000000,0.078536,0.021419,0.028559,0.014279,0.007140,0.007140,0.028559,0.064257,0.014279,0.021419,0.014279,0.015657,0.015177,0.014811,0.014275,0.011973,0.014136,0.012993,0.015969,0.014718,0.013345,0.013654,0.015109,0.015708,0.014426,0.012869,0.014336,0.012391,0.017076,0.015887,0.014850,0.013534,0.011803,0.014674,0.016146,0.014571,0.013425,0.014679,0.013952,0.012858,0.013823,0.099023,0.037134,0.000000,0.061889,0.000000,0.037134,0.086645,0.148534,0.000000,0.136156,0.037134,0.049511,0.024756,0.012378,0.012378,0.049511,0.111401,0.024756,0.037134,0.024756,0.000299,0.000377,0.000400,0.000310,0.000318,0.000307,0.000241,0.000378,0.000357,0.000321,0.000346,0.000343,0.000285,0.000245,0.000421,0.000362,0.000336,0.000270,0.000303,0.000313,0.000330,0.000421,0.000281,0.000258,0.000301,0.000367,0.000316,0.000320,0.000345,0.000303,0.043495,0.016311,0.000000,0.027184,0.000000,0.016311,0.038058,0.065243,0.000000,0.059806,0.016311,0.021748,0.010874,0.005437,0.005437,0.021748,0.048932,0.010874,0.016311,0.010874,0.022313,0.020801,0.019676,0.020614,0.015081,0.019757,0.016444,0.021516,0.020866,0.016927,0.017504,0.019898,0.021584,0.018193,0.016454,0.017908,0.016391,0.021565,0.022134,0.018793,0.018296,0.014569,0.019393,0.021557,0.016408,0.020764,0.017992,0.017148,0.015103,0.019398
seq3015,0.019360,0.000000,0.045173,0.012907,0.000000,0.006453,0.051627,0.019360,0.025813,0.070987,0.051627,0.045173,0.019360,0.012907,0.000000,0.032267,0.045173,0.012907,0.012907,0.032267,0.012214,0.015388,0.012624,0.011397,0.014844,0.015475,0.012396,0.012776,0.013767,0.016531,0.016387,0.015644,0.015025,0.016952,0.016138,0.015192,0.016844,0.017444,0.017898,0.017017,0.017647,0.016392,0.017839,0.017369,0.017875,0.019793,0.020462,0.019048,0.017910,0.017443,0.037076,0.000000,0.086512,0.024718,0.000000,0.012359,0.098870,0.037076,0.049435,0.135947,0.098870,0.086512,0.037076,0.024718,0.000000,0.061794,0.086512,0.024718,0.024718,0.061794,0.000368,0.000422,0.000246,0.000274,0.000422,0.000354,0.000288,0.000367,0.000374,0.000352,0.000284,0.000396,0.000394,0.000308,0.000347,0.000401,0.000367,0.000332,0.000406,0.000471,0.000420,0.000393,0.000448,0.000439,0.000337,0.000429,0.000464,0.000394,0.000417,0.000384,0.016077,0.000000,0.037514,0.010718,0.000000,0.005359,0.042873,0.016077,0.021437,0.058950,0.042873,0.037514,0.016077,0.010718,0.000000,0.026796,0.037514,0.010718,0.010718,0.026796,0.013593,0.017159,0.013187,0.012254,0.015429,0.015696,0.011949,0.016257,0.015085,0.016545,0.018314,0.017201,0.015642,0.018174,0.019792,0.017278,0.019240,0.021495,0.021528,0.022054,0.024036,0.023775,0.022318,0.022679,0.022265,0.024675,0.026781,0.022455,0.021628,0.022785
seq3016,0.025926,0.012963,0.019444,0.058333,0.019444,0.012963,0.006481,0.051851,0.000000,0.025926,0.064814,0.019444,0.019444,0.032407,0.012963,0.045370,0.025926,0.019444,0.025926,0.019444,0.017383,0.014823,0.016262,0.016209,0.015673,0.014909,0.015379,0.016708,0.015554,0.016429,0.014894,0.015482,0.016344,0.017012,0.015682,0.015101,0.017437,0.018228,0.014391,0.016491,0.013435,0.014709,0.017665,0.015509,0.016833,0.017292,0.013912,0.018134,0.016436,0.017171,0.049403,0.024702,0.037053,0.111158,0.037053,0.024702,0.012351,0.098807,0.000000,0.049403,0.123508,0.037053,0.037053,0.061754,0.024702,0.086456,0.049403,0.037053,0.049403,0.037053,0.000335,0.000391,0.000389,0.000364,0.000403,0.000405,0.000430,0.000374,0.000399,0.000454,0.000384,0.000381,0.000425,0.000396,0.000407,0.000401,0.000370,0.000386,0.000391,0.000406,0.000384,0.000377,0.000403,0.000515,0.000436,0.000378,0.000483,0.000355,0.000379,0.000331,0.022438,0.011219,0.016829,0.050486,0.016829,0.011219,0.005610,0.044877,0.000000,0.022438,0.056096,0.016829,0.016829,0.028048,0.011219,0.039267,0.022438,0.016829,0.022438,0.016829,0.022174,0.016413,0.018492,0.018500,0.017697,0.016449,0.015871,0.020157,0.018384,0.020669,0.017735,0.017896,0.017753,0.016892,0.019634,0.017244,0.019480,0.020242,0.014776,0.020081,0.016009,0.020190,0.020591,0.017810,0.019654,0.016808,0.015813,0.020795,0.018590,0.018437
seq3017,0.054344,0.013586,0.027172,0.027172,0.000000,0.027172,0.020379,0.033965,0.020379,0.013586,0.074723,0.047551,0.006793,0.027172,0.013586,0.027172,0.061137,0.006793,0.020379,0.020379,0.016339,0.016123,0.013068,0.014051,0.016238,0.016600,0.011994,0.015431,0.013989,0.014674,0.013329,0.015620,0.014598,0.014594,0.016494,0.014814,0.014350,0.013733,0.017597,0.014128,0.013866,0.018207,0.014033,0.016037,0.016587,0.016768,0.014973,0.017993,0.015623,0.014711,0.099157,0.024789,0.049578,0.049578,0.000000,0.049578,0.037184,0.061973,0.037184,0.024789,0.136340,0.086762,0.012395,0.049578,0.024789,0.049578,0.111551,0.012395,0.037184,0.037184,0.000310,0.000256,0.000307,0.000250,0.000261,0.000299,0.000250,0.000323,0.000315,0.000268,0.000283,0.000307,0.000265,0.000313,0.000254,0.000297,0.000253,0.000298,0.000283,0.000226,0.000328,0.000264,0.000245,0.000288,0.000315,0.000288,0.000302,0.000262,0.000309,0.000216,0.048411,0.012103,0.024205,0.024205,0.000000,0.024205,0.018154,0.030257,0.018154,0.012103,0.066565,0.042359,0.006051,0.024205,0.012103,0.024205,0.054462,0.006051,0.018154,0.018154,0.018561,0.016629,0.014843,0.015036,0.017557,0.016994,0.013968,0.016894,0.013557,0.018636,0.015755,0.017277,0.015692,0.018975,0.020484,0.014833,0.015452,0.014918,0.021550,0.016246,0.016611,0.022162,0.017280,0.017637,0.015654,0.019145,0.017670,0.022112,0.016091,0.017675
seq3018,0.146101,0.030758,0.000000,0.023069,0.007690,0.015379,0.015379,0.053827,0.007690,0.023069,0.023069,0.030758,0.046137,0.023069,0.038448,0.053827,0.030758,0.000000,0.007690,0.038448,0.013022,0.012187,0.013934,0.013657,0.011941,0.012705,0.014113,0.012995,0.012298,0.011821,0.014259,0.012117,0.013349,0.013442,0.013016,0.012813,0.013403,0.012689,0.013793,0.010989,0.012156,0.011758,0.012637,0.013054,0.012913,0.012809,0.013161,0.012321,0.013144,0.012342,0.235761,0.049634,0.000000,0.037225,0.012408,0.024817,0.024817,0.086859,0.012408,0.037225,0.037225,0.049634,0.074451,0.037225,0.062042,0.086859,0.049634,0.000000,0.012408,0.062042,0.000207,0.000238,0.000261,0.000229,0.000249,0.000242,0.000259,0.000284,0.000310,0.000273,0.000271,0.000246,0.000275,0.000255,0.000246,0.000211,0.000260,0.000195,0.000217,0.000212,0.000238,0.000209,0.000223,0.000223,0.000288,0.000274,0.000282,0.000206,0.000203,0.000239,0.131962,0.027781,0.000000,0.020836,0.006945,0.013891,0.013891,0.048617,0.006945,0.020836,0.020836,0.027781,0.041672,0.020836,0.034727,0.048617,0.027781,0.000000,0.006945,0.034727,0.015514,0.013278,0.017481,0.016503,0.014699,0.014835,0.016253,0.016083,0.014548,0.012872,0.015868,0.013757,0.016593,0.016573,0.017425,0.014843,0.014175,0.013903,0.014577,0.010888,0.014573,0.009799,0.012992,0.014450,0.012569,0.015520,0.015126,0.016528,0.016356,0.015791
seq3019,0.076666,0.027878,0.020909,0.027878,0.006970,0.027878,0.006970,0.020909,0.000000,0.013939,0.083635,0.000000,0.006970,0.034848,0.041818,0.027878,0.083635,0.000000,0.013939,0.034848,0.014332,0.014797,0.013995,0.013729,0.014568,0.015190,0.015446,0.016646,0.016410,0.014946,0.011036,0.013959,0.015013,0.014511,0.013527,0.011818,0.016360,0.015678,0.016497,0.014691,0.015015,0.013705,0.016687,0.015086,0.013283,0.015338,0.013196,0.014843,0.016274,0.015855,0.136433,0.049612,0.037209,0.049612,0.012403,0.049612,0.012403,0.037209,0.000000,0.024806,0.148836,0.000000,0.012403,0.062015,0.074418,0.049612,0.148836,0.000000,0.024806,0.062015,0.000235,0.000275,0.000255,0.000279,0.000225,0.000253,0.000258,0.000260,0.000237,0.000271,0.000199,0.000213,0.000269,0.000269,0.000281,0.000212,0.000257,0.000273,0.000240,0.000275,0.000304,0.000263,0.000285,0.000258,0.000196,0.000324,0.000276,0.000262,0.000311,0.000245,0.065720,0.023898,0.017924,0.023898,0.005975,0.023898,0.005975,0.017924,0.000000,0.011949,0.071695,0.000000,0.005975,0.029873,0.035847,0.023898,0.071695,0.000000,0.011949,0.029873,0.018326,0.018183,0.015359,0.016712,0.017581,0.017301,0.017420,0.020084,0.019069,0.019035,0.010916,0.018947,0.017383,0.016251,0.016332,0.016447,0.019185,0.016229,0.017611,0.016321,0.017912,0.014232,0.021182,0.018437,0.015029,0.018216,0.017088,0.017556,0.020357,0.017335
seq3020,0.063572,0.021191,0.007064,0.042381,0.014127,0.007064,0.028254,0.056509,0.007064,0.007064,0.084763,0.042381,0.007064,0.042381,0.021191,0.042381,0.014127,0.000000,0.000000,0.056509,0.016370,0.016007,0.014721,0.014261,0.015116,0.014689,0.016234,0.012248,0.013487,0.015683,0.013607,0.012912,0.014528,0.014175,0.014490,0.015173,0.014861,0.014220,0.016736,0.013772,0.013921,0.014114,0.015847,0.015225,0.012089,0.012972,0.016598,0.013594,0.015770,0.011495,0.111360,0.037120,0.012373,0.074240,0.024747,0.012373,0.049494,0.098987,0.012373,0.012373,0.148481,0.074240,0.012373,0.074240,0.037120,0.074240,0.024747,0.000000,0.000000,0.098987,0.000293,0.000299,0.000309,0.000280,0.000296,0.000330,0.000324,0.000412,0.000291,0.000365,0.000347,0.000397,0.000331,0.000328,0.000370,0.000363,0.000341,0.000345,0.000395,0.000342,0.000359,0.000406,0.000391,0.000351,0.000296,0.000285,0.000330,0.000345,0.000327,0.000281,0.062387,0.020796,0.006932,0.041592,0.013864,0.006932,0.027728,0.055455,0.006932,0.006932,0.083183,0.041592,0.006932,0.041592,0.020796,0.041592,0.013864,0.000000,0.000000,0.055455,0.017149,0.016369,0.014426,0.015151,0.014341,0.015726,0.013891,0.014101,0.015434,0.016634,0.012603,0.013398,0.013676,0.015185,0.014011,0.016684,0.015818,0.012528,0.015290,0.015981,0.014624,0.014812,0.015147,0.018364,0.011824,0.014611,0.015976,0.014386,0.016051,0.011256
seq3021,0.034813,0.013925,0.027850,0.006963,0.027850,0.027850,0.000000,0.027850,0.000000,0.041775,0.069625,0.027850,0.006963,0.027850,0.020888,0.055700,0.069625,0.020888,0.000000,0.048738,0.011938,0.012953,0.012599,0.012933,0.013364,0.012795,0.013778,0.014057,0.012839,0.013111,0.012800,0.011828,0.014068,0.014878,0.014375,0.014626,0.013619,0.016198,0.014740,0.015876,0.015913,0.017447,0.014766,0.015346,0.017167,0.017903,0.017403,0.018976,0.017520,0.017184,0.061897,0.024759,0.049518,0.012379,0.049518,0.049518,0.000000,0.049518,0.000000,0.074277,0.123795,0.049518,0.012379,0.049518,0.037138,0.099036,0.123795,0.037138,0.000000,0.086656,0.000289,0.000244,0.000276,0.000292,0.000261,0.000291,0.000372,0.000310,0.000359,0.000347,0.000337,0.000387,0.000373,0.000391,0.000391,0.000386,0.000370,0.000392,0.000301,0.000387,0.000269,0.000312,0.000279,0.000334,0.000249,0.000303,0.000278,0.000313,0.000274,0.000273,0.027778,0.011111,0.022222,0.005556,0.022222,0.022222,0.000000,0.022222,0.000000,0.033334,0.055556,0.022222,0.005556,0.022222,0.016667,0.044445,0.055556,0.016667,0.000000,0.038889,0.014279,0.015170,0.015729,0.014430,0.018254,0.015222,0.017800,0.016793,0.016812,0.014972,0.014343,0.014990,0.016653,0.017765,0.017244,0.018385,0.018197,0.020851,0.019097,0.020267,0.019508,0.023278,0.015720,0.019155,0.021501,0.023547,0.023879,0.025654,0.022450,0.023606
seq3022,0.096025,0.044319,0.036933,0.029546,0.000000,0.036933,0.022160,0.022160,0.000000,0.029546,0.036933,0.014773,0.029546,0.022160,0.014773,0.066479,0.044319,0.000000,0.007387,0.036933,0.013730,0.015760,0.013222,0.014236,0.014640,0.014183,0.012055,0.011260,0.015904,0.014445,0.014474,0.014731,0.013970,0.013195,0.015131,0.015420,0.014290,0.012918,0.013441,0.012825,0.013942,0.011095,0.013607,0.015730,0.012606,0.011755,0.015895,0.011736,0.010029,0.012854,0.161162,0.074383,0.061985,0.049588,0.000000,0.061985,0.037191,0.037191,0.000000,0.049588,0.061985,0.024794,0.049588,0.037191,0.024794,0.111574,0.074383,0.000000,0.012397,0.061985,0.000272,0.000308,0.000267,0.000285,0.000288,0.000356,0.000216,0.000239,0.000323,0.000244,0.000266,0.000249,0.000314,0.000242,0.000212,0.000313,0.000275,0.000258,0.000251,0.000275,0.000284,0.000247,0.000315,0.000291,0.000242,0.000290,0.000282,0.000323,0.000236,0.000270,0.086458,0.039904,0.033253,0.026602,0.000000,0.033253,0.019952,0.019952,0.000000,0.026602,0.033253,0.013301,0.026602,0.019952,0.013301,0.059855,0.039904,0.000000,0.006651,0.033253,0.016543,0.018330,0.014970,0.017939,0.014632,0.017042,0.012447,0.013988,0.017774,0.016692,0.018269,0.016187,0.015437,0.014967,0.015351,0.016110,0.014444,0.016319,0.015258,0.015316,0.017875,0.012877,0.013329,0.016823,0.013723,0.014732,0.017836,0.014269,0.013452,0.015023
seq3023,0.022598,0.022598,0.022598,0.037663,0.037663,0.007533,0.052728,0.045196,0.000000,0.015065,0.015065,0.030131,0.030131,0.022598,0.030131,0.112990,0.030131,0.000000,0.030131,0.037663,0.010737,0.011834,0.010861,0.013429,0.013532,0.011458,0.010321,0.012556,0.012087,0.013568,0.014130,0.014697,0.015263,0.014063,0.013738,0.013899,0.013035,0.015159,0.013913,0.016179,0.015131,0.013235,0.014312,0.012041,0.011947,0.013473,0.011337,0.013247,0.015558,0.012649,0.037156,0.037156,0.037156,0.061926,0.061926,0.012385,0.086696,0.074311,0.000000,0.024770,0.024770,0.049541,0.049541,0.037156,0.049541,0.185778,0.049541,0.000000,0.049541,0.061926,0.000290,0.000286,0.000312,0.000334,0.000284,0.000280,0.000275,0.000266,0.000280,0.000293,0.000257,0.000337,0.000292,0.000320,0.000257,0.000330,0.000379,0.000335,0.000330,0.000325,0.000290,0.000301,0.000346,0.000323,0.000318,0.000274,0.000318,0.000289,0.000330,0.000334,0.018955,0.018955,0.018955,0.031591,0.031591,0.006318,0.044228,0.037910,0.000000,0.012637,0.012637,0.025273,0.025273,0.018955,0.025273,0.094774,0.025273,0.000000,0.025273,0.031591,0.012759,0.014395,0.013030,0.016732,0.016874,0.013618,0.011972,0.015801,0.013267,0.015427,0.017553,0.017003,0.019065,0.018295,0.016504,0.017489,0.017093,0.017555,0.018253,0.020087,0.017657,0.015662,0.018361,0.017203,0.015870,0.018907,0.015710,0.017242,0.018369,0.016785
seq3024,0.019650,0.019650,0.026200,0.058949,0.006550,0.026200,0.039299,0.026200,0.013100,0.065499,0.058949,0.032750,0.019650,0.019650,0.013100,0.026200,0.000000,0.006550,0.013100,0.032750,0.017099,0.016419,0.015386,0.017987,0.015245,0.014877,0.017280,0.013672,0.014352,0.015309,0.015812,0.016640,0.015855,0.016863,0.016496,0.013046,0.017282,0.015023,0.016804,0.018813,0.014750,0.015205,0.016483,0.014261,0.015109,0.014492,0.013571,0.020656,0.013587,0.017633,0.037051,0.037051,0.049401,0.111152,0.012350,0.049401,0.074101,0.049401,0.024700,0.123502,0.111152,0.061751,0.037051,0.037051,0.024700,0.049401,0.000000,0.012350,0.024700,0.061751,0.000364,0.000413,0.000373,0.000370,0.000464,0.000490,0.000399,0.000457,0.000366,0.000368,0.000342,0.000404,0.000443,0.000358,0.000442,0.000500,0.000379,0.000346,0.000473,0.000402,0.000295,0.000360,0.000412,0.000351,0.000359,0.000384,0.000470,0.000374,0.000373,0.000451,0.017808,0.017808,0.023743,0.053423,0.005936,0.023743,0.035615,0.023743,0.011872,0.059359,0.053423,0.029679,0.017808,0.017808,0.011872,0.023743,0.000000,0.005936,0.011872,0.029679,0.019019,0.018654,0.016478,0.018676,0.017758,0.016549,0.017590,0.015851,0.014887,0.017117,0.017156,0.017065,0.017302,0.019429,0.018096,0.014406,0.018833,0.014040,0.020687,0.021286,0.017828,0.017906,0.020026,0.018099,0.013463,0.016036,0.017164,0.020417,0.012805,0.020509
seq3025,0.056892,0.042669,0.000000,0.035557,0.000000,0.049780,0.049780,0.021334,0.021334,0.056892,0.042669,0.042669,0.014223,0.007111,0.014223,0.035557,0.035557,0.007111,0.021334,0.014223,0.016008,0.013672,0.014491,0.016699,0.011649,0.016354,0.012808,0.014730,0.016329,0.013903,0.015741,0.013448,0.012623,0.016606,0.010911,0.015368,0.012726,0.012663,0.016816,0.012441,0.016916,0.012304,0.014066,0.016742,0.013263,0.015572,0.014168,0.013219,0.015535,0.013311,0.099242,0.074431,0.000000,0.062026,0.000000,0.086837,0.086837,0.037216,0.037216,0.099242,0.074431,0.074431,0.024810,0.012405,0.024810,0.062026,0.062026,0.012405,0.037216,0.024810,0.000239,0.000213,0.000242,0.000285,0.000236,0.000255,0.000244,0.000206,0.000257,0.000206,0.000270,0.000217,0.000234,0.000258,0.000213,0.000278,0.000284,0.000240,0.000321,0.000242,0.000313,0.000303,0.000231,0.000287,0.000249,0.000269,0.000237,0.000231,0.000293,0.000228,0.048241,0.036181,0.000000,0.030151,0.000000,0.042211,0.042211,0.018090,0.018090,0.048241,0.036181,0.036181,0.012060,0.006030,0.012060,0.030151,0.030151,0.006030,0.018090,0.012060,0.019794,0.015193,0.017143,0.017480,0.013499,0.018309,0.015642,0.018670,0.017372,0.015659,0.015879,0.017825,0.015644,0.019083,0.014461,0.018010,0.014463,0.016033,0.020264,0.016817,0.019821,0.013747,0.019352,0.019565,0.018449,0.019104,0.016965,0.018785,0.017608,0.016955
