Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq5010,0.035011,0.014004,0.007002,0.035011,0.007002,0.014004,0.021007,0.133041,0.021007,0.021007,0.084026,0.028009,0.014004,0.000000,0.070022,0.000000,0.035011,0.007002,0.000000,0.014004,0.010487,0.012376,0.011072,0.013833,0.015004,0.014423,0.014396,0.014751,0.012748,0.015794,0.014153,0.013487,0.017330,0.015713,0.015390,0.016046,0.016614,0.013000,0.014513,0.015828,0.014530,0.015809,0.016404,0.017124,0.016315,0.015650,0.013942,0.015021,0.015026,0.013046,0.061882,0.024753,0.012376,0.061882,0.012376,0.024753,0.037129,0.235153,0.037129,0.037129,0.148518,0.049506,0.024753,0.000000,0.123765,0.000000,0.061882,0.012376,0.000000,0.024753,0.000377,0.000365,0.000192,0.000386,0.000363,0.000234,0.000388,0.000368,0.000236,0.000403,0.000326,0.000298,0.000407,0.000315,0.000289,0.000366,0.000305,0.000298,0.000335,0.000272,0.000301,0.000385,0.000288,0.000299,0.000423,0.000340,0.000306,0.000413,0.000311,0.000291,0.029811,0.011924,0.005962,0.029811,0.005962,0.011924,0.017886,0.113281,0.017886,0.017886,0.071546,0.023849,0.011924,0.000000,0.059622,0.000000,0.029811,0.005962,0.000000,0.011924,0.015587,0.017551,0.011175,0.015559,0.018318,0.015301,0.018835,0.018681,0.015840,0.020449,0.017438,0.016170,0.020863,0.016248,0.015664,0.018672,0.020520,0.014496,0.017575,0.021299,0.017243,0.017690,0.018904,0.018926,0.019412,0.019092,0.016784,0.017644,0.017145,0.013949
seq5011,0.059990,0.006666,0.006666,0.000000,0.006666,0.019997,0.006666,0.066655,0.013331,0.033328,0.113314,0.019997,0.019997,0.026662,0.033328,0.039993,0.013331,0.000000,0.013331,0.033328,0.014231,0.014930,0.013339,0.014063,0.015437,0.014624,0.016226,0.014690,0.017280,0.015979,0.014853,0.014537,0.015004,0.014888,0.017995,0.016369,0.015664,0.018627,0.018415,0.014900,0.018735,0.016688,0.015246,0.014930,0.012305,0.016238,0.015236,0.015093,0.013895,0.016343,0.111566,0.012396,0.012396,0.000000,0.012396,0.037189,0.012396,0.123962,0.024792,0.061981,0.210735,0.037189,0.037189,0.049585,0.061981,0.074377,0.024792,0.000000,0.024792,0.061981,0.000308,0.000336,0.000217,0.000282,0.000312,0.000253,0.000289,0.000234,0.000295,0.000272,0.000213,0.000327,0.000304,0.000236,0.000332,0.000293,0.000180,0.000297,0.000291,0.000237,0.000295,0.000314,0.000301,0.000302,0.000261,0.000253,0.000235,0.000252,0.000322,0.000264,0.056211,0.006246,0.006246,0.000000,0.006246,0.018737,0.006246,0.062457,0.012491,0.031228,0.106177,0.018737,0.018737,0.024983,0.031228,0.037474,0.012491,0.000000,0.012491,0.031228,0.015304,0.015052,0.017474,0.014729,0.019513,0.013103,0.016362,0.016704,0.018974,0.016449,0.018149,0.014812,0.016462,0.015736,0.018746,0.018067,0.018173,0.018211,0.018033,0.016911,0.018599,0.018794,0.013418,0.016209,0.013729,0.017104,0.015335,0.017270,0.013726,0.019195
seq5012,0.049156,0.056178,0.014045,0.021067,0.028089,0.056178,0.007022,0.035112,0.014045,0.021067,0.077245,0.007022,0.014045,0.014045,0.021067,0.056178,0.028089,0.007022,0.007022,0.028089,0.014328,0.012238,0.012997,0.015067,0.015547,0.012708,0.013862,0.015350,0.013569,0.017018,0.015086,0.017306,0.015596,0.014032,0.014202,0.015214,0.012939,0.014464,0.012817,0.013952,0.014954,0.015826,0.013812,0.015210,0.013279,0.012998,0.015895,0.014547,0.016468,0.016934,0.086754,0.099148,0.024787,0.037180,0.049574,0.099148,0.012393,0.061967,0.024787,0.037180,0.136328,0.012393,0.024787,0.024787,0.037180,0.099148,0.049574,0.012393,0.012393,0.049574,0.000238,0.000219,0.000214,0.000223,0.000290,0.000248,0.000280,0.000318,0.000308,0.000256,0.000297,0.000299,0.000310,0.000294,0.000266,0.000291,0.000271,0.000285,0.000274,0.000285,0.000324,0.000263,0.000319,0.000324,0.000285,0.000307,0.000307,0.000335,0.000282,0.000313,0.042996,0.049138,0.012285,0.018427,0.024569,0.049138,0.006142,0.030711,0.012285,0.018427,0.067565,0.006142,0.012285,0.012285,0.018427,0.049138,0.024569,0.006142,0.006142,0.024569,0.017526,0.013816,0.014997,0.017138,0.016593,0.015803,0.015829,0.020017,0.014963,0.020097,0.017851,0.017789,0.017406,0.016051,0.016515,0.017472,0.015327,0.017142,0.013928,0.016140,0.017684,0.019365,0.017215,0.018974,0.018583,0.015749,0.018392,0.016017,0.017708,0.016533
seq5013,0.048520,0.034657,0.020794,0.000000,0.027726,0.000000,0.027726,0.055451,0.020794,0.034657,0.090108,0.013863,0.013863,0.027726,0.034657,0.034657,0.034657,0.000000,0.013863,0.020794,0.011772,0.011772,0.014582,0.013166,0.012667,0.012589,0.013372,0.014504,0.014268,0.015617,0.013115,0.014259,0.014747,0.015091,0.017321,0.014875,0.016883,0.016460,0.015910,0.015504,0.016384,0.015991,0.017707,0.016265,0.015437,0.013072,0.014102,0.013962,0.016642,0.017451,0.086699,0.061928,0.037157,0.000000,0.049542,0.000000,0.049542,0.099084,0.037157,0.061928,0.161012,0.024771,0.024771,0.049542,0.061928,0.061928,0.061928,0.000000,0.024771,0.037157,0.000235,0.000300,0.000280,0.000290,0.000311,0.000339,0.000323,0.000364,0.000319,0.000335,0.000373,0.000303,0.000293,0.000284,0.000284,0.000223,0.000266,0.000370,0.000266,0.000257,0.000259,0.000278,0.000311,0.000356,0.000383,0.000350,0.000378,0.000298,0.000272,0.000255,0.043276,0.030911,0.018547,0.000000,0.024729,0.000000,0.024729,0.049458,0.018547,0.030911,0.080369,0.012364,0.012364,0.024729,0.030911,0.030911,0.030911,0.000000,0.012364,0.018547,0.013299,0.015641,0.019096,0.015250,0.014932,0.013283,0.015825,0.017341,0.018513,0.019569,0.016075,0.014302,0.018088,0.019707,0.019489,0.016143,0.018714,0.017496,0.017460,0.015936,0.018059,0.018095,0.020172,0.018861,0.013837,0.014649,0.012489,0.015057,0.018173,0.019871
seq5014,0.049162,0.049162,0.014046,0.021070,0.014046,0.014046,0.028093,0.091301,0.000000,0.007023,0.084278,0.014046,0.035116,0.000000,0.063209,0.028093,0.014046,0.000000,0.007023,0.028093,0.013856,0.013286,0.012262,0.013020,0.013509,0.012975,0.012874,0.013499,0.011829,0.014900,0.013766,0.014121,0.015175,0.016609,0.016165,0.014593,0.016244,0.015554,0.015834,0.015157,0.014097,0.016316,0.018360,0.014235,0.015768,0.016399,0.015251,0.012757,0.014960,0.014774,0.086769,0.086769,0.024791,0.037187,0.024791,0.024791,0.049582,0.161142,0.000000,0.012396,0.148747,0.024791,0.061978,0.000000,0.111560,0.049582,0.024791,0.000000,0.012396,0.049582,0.000292,0.000301,0.000192,0.000331,0.000322,0.000168,0.000344,0.000271,0.000169,0.000307,0.000242,0.000174,0.000370,0.000298,0.000212,0.000343,0.000272,0.000194,0.000344,0.000297,0.000230,0.000352,0.000318,0.000237,0.000365,0.000261,0.000243,0.000335,0.000320,0.000250,0.048129,0.048129,0.013751,0.020627,0.013751,0.013751,0.027503,0.089383,0.000000,0.006876,0.082508,0.013751,0.034378,0.000000,0.061881,0.027503,0.013751,0.000000,0.006876,0.027503,0.015357,0.017769,0.012891,0.016018,0.013962,0.011903,0.014788,0.016551,0.013880,0.016495,0.013967,0.013916,0.016289,0.016407,0.015312,0.013955,0.017737,0.014816,0.015057,0.016601,0.010990,0.015317,0.017073,0.013904,0.016776,0.015141,0.012523,0.014957,0.014911,0.014687
seq5015,0.021167,0.042334,0.028222,0.007056,0.007056,0.035278,0.007056,0.014111,0.014111,0.035278,0.056445,0.063500,0.007056,0.028222,0.035278,0.063500,0.035278,0.007056,0.000000,0.056445,0.011888,0.015432,0.014894,0.014545,0.013638,0.012976,0.013031,0.013090,0.014646,0.014312,0.015097,0.015075,0.013163,0.013289,0.015368,0.015445,0.015809,0.015413,0.015721,0.011327,0.012981,0.016148,0.014240,0.018425,0.016393,0.015097,0.014198,0.012461,0.015373,0.016075,0.037171,0.074343,0.049562,0.012390,0.012390,0.061952,0.012390,0.024781,0.024781,0.061952,0.099123,0.111514,0.012390,0.049562,0.061952,0.111514,0.061952,0.012390,0.000000,0.099123,0.000253,0.000308,0.000313,0.000330,0.000325,0.000270,0.000282,0.000257,0.000296,0.000260,0.000274,0.000282,0.000300,0.000311,0.000302,0.000328,0.000316,0.000260,0.000222,0.000265,0.000315,0.000347,0.000317,0.000321,0.000251,0.000253,0.000283,0.000355,0.000251,0.000315,0.017789,0.035578,0.023718,0.005930,0.005930,0.029648,0.005930,0.011859,0.011859,0.029648,0.047437,0.053366,0.005930,0.023718,0.029648,0.053366,0.029648,0.005930,0.000000,0.047437,0.016094,0.020395,0.019178,0.019552,0.015671,0.016633,0.015961,0.017275,0.019071,0.015674,0.019172,0.019754,0.013633,0.016242,0.017242,0.018208,0.019114,0.017906,0.020129,0.013570,0.014732,0.019641,0.014189,0.023652,0.019550,0.017175,0.016935,0.013607,0.018412,0.017264
seq5016,0.045253,0.051718,0.000000,0.000000,0.000000,0.038789,0.006465,0.090507,0.012930,0.006465,0.116366,0.006465,0.006465,0.006465,0.038789,0.025859,0.038789,0.019394,0.000000,0.006465,0.015522,0.016592,0.016516,0.015457,0.013179,0.017030,0.015485,0.017090,0.015031,0.017158,0.016376,0.015238,0.017903,0.015326,0.015780,0.016807,0.017272,0.017972,0.013584,0.015590,0.016439,0.017398,0.015374,0.013979,0.016953,0.016416,0.018008,0.017648,0.014493,0.015200,0.086954,0.099376,0.000000,0.000000,0.000000,0.074532,0.012422,0.173908,0.024844,0.012422,0.223597,0.012422,0.012422,0.012422,0.074532,0.049688,0.074532,0.037266,0.000000,0.012422,0.000205,0.000204,0.000195,0.000200,0.000216,0.000206,0.000183,0.000220,0.000211,0.000233,0.000231,0.000234,0.000246,0.000200,0.000226,0.000202,0.000207,0.000220,0.000225,0.000195,0.000190,0.000219,0.000156,0.000168,0.000215,0.000179,0.000251,0.000169,0.000215,0.000218,0.040680,0.046492,0.000000,0.000000,0.000000,0.034869,0.005811,0.081360,0.011623,0.005811,0.104606,0.005811,0.005811,0.005811,0.034869,0.023246,0.034869,0.017434,0.000000,0.005811,0.017817,0.019814,0.017242,0.018538,0.017200,0.018682,0.019051,0.017725,0.016671,0.018740,0.018268,0.015885,0.020812,0.015913,0.015284,0.020547,0.018249,0.017670,0.012872,0.015892,0.018604,0.018576,0.016635,0.016716,0.017192,0.016252,0.021508,0.022578,0.016732,0.017420
seq5017,0.042229,0.014076,0.049267,0.028153,0.000000,0.056305,0.007038,0.028153,0.007038,0.021114,0.049267,0.035191,0.007038,0.042229,0.021114,0.077420,0.028153,0.007038,0.007038,0.035191,0.013693,0.013584,0.016593,0.015522,0.015650,0.016113,0.011694,0.013789,0.014740,0.015188,0.014920,0.014953,0.015462,0.013457,0.012499,0.014389,0.014156,0.014533,0.015737,0.015973,0.016828,0.015191,0.014393,0.012624,0.010327,0.012393,0.013353,0.016344,0.016182,0.016670,0.074265,0.024755,0.086643,0.049510,0.000000,0.099020,0.012378,0.049510,0.012378,0.037133,0.086643,0.061888,0.012378,0.074265,0.037133,0.136153,0.049510,0.012378,0.012378,0.061888,0.000338,0.000362,0.000273,0.000317,0.000333,0.000304,0.000312,0.000325,0.000294,0.000336,0.000359,0.000279,0.000371,0.000333,0.000286,0.000312,0.000336,0.000276,0.000412,0.000399,0.000321,0.000358,0.000354,0.000262,0.000309,0.000354,0.000312,0.000328,0.000324,0.000317,0.034547,0.011516,0.040305,0.023032,0.000000,0.046063,0.005758,0.023032,0.005758,0.017274,0.040305,0.028789,0.005758,0.034547,0.017274,0.063337,0.023032,0.005758,0.005758,0.028789,0.017718,0.016809,0.020256,0.019552,0.019421,0.021353,0.012539,0.015032,0.016170,0.017706,0.020016,0.019463,0.022423,0.017442,0.015627,0.017422,0.014014,0.020174,0.017264,0.022193,0.019323,0.018702,0.015691,0.013627,0.015581,0.016798,0.016315,0.020176,0.020229,0.020329
seq5018,0.035374,0.063672,0.063672,0.035374,0.000000,0.028299,0.014149,0.021224,0.014149,0.028299,0.063672,0.007075,0.007075,0.028299,0.007075,0.063672,0.049523,0.007075,0.000000,0.028299,0.013726,0.013430,0.014693,0.016582,0.015617,0.018143,0.014464,0.014797,0.015043,0.014938,0.013448,0.014115,0.013497,0.012562,0.013597,0.012211,0.015071,0.014865,0.017175,0.015162,0.017038,0.017194,0.012073,0.012981,0.010537,0.011418,0.014539,0.011908,0.016793,0.016404,0.061899,0.111418,0.111418,0.061899,0.000000,0.049519,0.024760,0.037139,0.024760,0.049519,0.111418,0.012380,0.012380,0.049519,0.012380,0.111418,0.086658,0.012380,0.000000,0.049519,0.000341,0.000353,0.000262,0.000312,0.000351,0.000291,0.000317,0.000353,0.000279,0.000269,0.000367,0.000337,0.000271,0.000373,0.000240,0.000344,0.000332,0.000289,0.000383,0.000368,0.000391,0.000322,0.000306,0.000328,0.000307,0.000281,0.000296,0.000339,0.000348,0.000270,0.030876,0.055577,0.055577,0.030876,0.000000,0.024701,0.012350,0.018526,0.012350,0.024701,0.055577,0.006175,0.006175,0.024701,0.006175,0.055577,0.043226,0.006175,0.000000,0.024701,0.015223,0.015901,0.017207,0.020214,0.018558,0.021185,0.016380,0.016807,0.015848,0.018452,0.016496,0.016289,0.018063,0.015284,0.017583,0.014636,0.015877,0.018846,0.017270,0.017828,0.020694,0.018930,0.013639,0.015326,0.012045,0.013962,0.017424,0.014367,0.018118,0.017533
seq5019,0.034823,0.013929,0.055717,0.034823,0.006965,0.013929,0.034823,0.041788,0.034823,0.048752,0.041788,0.027859,0.020894,0.027859,0.006965,0.041788,0.027859,0.006965,0.013929,0.020894,0.014993,0.014137,0.015639,0.016100,0.013958,0.015054,0.016019,0.015825,0.016663,0.014517,0.015288,0.013840,0.014521,0.014745,0.014366,0.012973,0.014274,0.015476,0.012681,0.013714,0.015456,0.016075,0.015709,0.016867,0.011847,0.013379,0.014133,0.013859,0.015913,0.014809,0.061774,0.024710,0.098839,0.061774,0.012355,0.024710,0.061774,0.074129,0.061774,0.086484,0.074129,0.049419,0.037064,0.049419,0.012355,0.074129,0.049419,0.012355,0.024710,0.037064,0.000396,0.000399,0.000350,0.000403,0.000317,0.000337,0.000414,0.000450,0.000379,0.000391,0.000375,0.000444,0.000357,0.000424,0.000335,0.000335,0.000485,0.000417,0.000369,0.000353,0.000418,0.000374,0.000401,0.000431,0.000403,0.000368,0.000382,0.000334,0.000299,0.000476,0.029414,0.011766,0.047062,0.029414,0.005883,0.011766,0.029414,0.035297,0.029414,0.041179,0.035297,0.023531,0.017648,0.023531,0.005883,0.035297,0.023531,0.005883,0.011766,0.017648,0.018249,0.016281,0.019562,0.018080,0.016817,0.019169,0.017783,0.017709,0.021269,0.018978,0.019526,0.014721,0.015691,0.017456,0.017631,0.016340,0.015748,0.017735,0.015158,0.017317,0.017710,0.021117,0.018660,0.020731,0.014182,0.016648,0.017369,0.016785,0.018221,0.016736
seq5020,0.062775,0.041850,0.006975,0.027900,0.006975,0.020925,0.034875,0.034875,0.006975,0.006975,0.076724,0.034875,0.013950,0.006975,0.041850,0.034875,0.027900,0.020925,0.006975,0.041850,0.013806,0.015712,0.016151,0.014306,0.015573,0.015654,0.012884,0.014002,0.014048,0.012273,0.014983,0.015079,0.016002,0.014112,0.016407,0.014057,0.014830,0.016053,0.014683,0.013843,0.014475,0.016995,0.016159,0.014279,0.014516,0.015839,0.013555,0.011366,0.015216,0.015144,0.111654,0.074436,0.012406,0.049624,0.012406,0.037218,0.062030,0.062030,0.012406,0.012406,0.136466,0.062030,0.024812,0.012406,0.074436,0.062030,0.049624,0.037218,0.012406,0.074436,0.000268,0.000299,0.000295,0.000253,0.000213,0.000262,0.000280,0.000266,0.000238,0.000219,0.000246,0.000291,0.000290,0.000190,0.000290,0.000237,0.000249,0.000234,0.000239,0.000267,0.000249,0.000200,0.000280,0.000228,0.000231,0.000247,0.000243,0.000262,0.000254,0.000203,0.057751,0.038501,0.006417,0.025667,0.006417,0.019250,0.032084,0.032084,0.006417,0.006417,0.070585,0.032084,0.012834,0.006417,0.038501,0.032084,0.025667,0.019250,0.006417,0.038501,0.015724,0.017565,0.019922,0.017495,0.018584,0.017090,0.012762,0.014342,0.014386,0.015897,0.020771,0.017471,0.015372,0.014059,0.017255,0.013933,0.018412,0.016565,0.016080,0.013406,0.015963,0.018042,0.016089,0.014838,0.017257,0.017536,0.017877,0.009810,0.015939,0.016211
seq5021,0.092932,0.061955,0.007744,0.000000,0.015489,0.015489,0.030977,0.038722,0.000000,0.015489,0.061955,0.015489,0.007744,0.007744,0.069699,0.069699,0.046466,0.000000,0.000000,0.061955,0.013110,0.012737,0.013383,0.013674,0.010751,0.013010,0.011574,0.012589,0.013236,0.013352,0.013756,0.012054,0.011249,0.013083,0.012797,0.012920,0.012332,0.012714,0.012621,0.012287,0.012647,0.014856,0.012135,0.013774,0.014448,0.013163,0.012037,0.007979,0.012839,0.013347,0.149038,0.099359,0.012420,0.000000,0.024840,0.024840,0.049679,0.062099,0.000000,0.024840,0.099359,0.024840,0.012420,0.012420,0.111779,0.111779,0.074519,0.000000,0.000000,0.099359,0.000213,0.000214,0.000182,0.000213,0.000203,0.000190,0.000201,0.000230,0.000191,0.000197,0.000210,0.000180,0.000217,0.000183,0.000179,0.000236,0.000200,0.000208,0.000226,0.000271,0.000216,0.000231,0.000260,0.000226,0.000229,0.000211,0.000214,0.000180,0.000225,0.000275,0.079674,0.053116,0.006640,0.000000,0.013279,0.013279,0.026558,0.033198,0.000000,0.013279,0.053116,0.013279,0.006640,0.006640,0.059756,0.059756,0.039837,0.000000,0.000000,0.053116,0.017230,0.014128,0.015322,0.015612,0.015749,0.016680,0.014330,0.016981,0.014859,0.018201,0.016675,0.015430,0.013541,0.016351,0.016040,0.016407,0.016337,0.016541,0.014925,0.012921,0.013139,0.019476,0.017180,0.017378,0.016423,0.013371,0.016585,0.010533,0.016533,0.013958
seq5022,0.027436,0.034295,0.013718,0.034295,0.006859,0.006859,0.020577,0.027436,0.013718,0.041153,0.061730,0.048012,0.020577,0.034295,0.013718,0.041153,0.013718,0.006859,0.013718,0.068589,0.013635,0.016345,0.017427,0.015533,0.013142,0.013872,0.011881,0.015573,0.017090,0.016356,0.014879,0.011279,0.013962,0.017195,0.015325,0.014209,0.013515,0.014581,0.015707,0.014625,0.016295,0.014336,0.016611,0.015514,0.015023,0.015717,0.015714,0.016773,0.013472,0.015701,0.049465,0.061832,0.024733,0.061832,0.012366,0.012366,0.037099,0.049465,0.024733,0.074198,0.111297,0.086565,0.037099,0.061832,0.024733,0.074198,0.024733,0.012366,0.024733,0.123664,0.000352,0.000439,0.000414,0.000353,0.000265,0.000374,0.000347,0.000373,0.000369,0.000358,0.000319,0.000313,0.000398,0.000378,0.000322,0.000300,0.000340,0.000403,0.000468,0.000339,0.000245,0.000350,0.000375,0.000398,0.000372,0.000274,0.000314,0.000297,0.000407,0.000433,0.026339,0.032923,0.013169,0.032923,0.006585,0.006585,0.019754,0.026339,0.013169,0.039508,0.059262,0.046093,0.019754,0.032923,0.013169,0.039508,0.013169,0.006585,0.013169,0.065847,0.016615,0.018978,0.019138,0.017493,0.018131,0.017780,0.012524,0.015587,0.018150,0.018890,0.016020,0.011924,0.015018,0.016002,0.015300,0.015736,0.015636,0.013585,0.014930,0.015574,0.016529,0.015985,0.015243,0.013968,0.014972,0.016419,0.016785,0.017006,0.011817,0.011493
seq5023,0.128426,0.067990,0.000000,0.037772,0.000000,0.015109,0.007554,0.030218,0.000000,0.000000,0.067990,0.007554,0.022663,0.000000,0.090654,0.007554,0.037772,0.007554,0.015109,0.060436,0.014481,0.012302,0.014991,0.012486,0.012562,0.014580,0.013774,0.012936,0.012439,0.014078,0.012428,0.013842,0.010390,0.015614,0.012562,0.015352,0.012378,0.011119,0.013271,0.014343,0.013019,0.013114,0.014334,0.014949,0.012092,0.013885,0.013300,0.012122,0.014038,0.008862,0.211084,0.111751,0.000000,0.062084,0.000000,0.024833,0.012417,0.049667,0.000000,0.000000,0.111751,0.012417,0.037250,0.000000,0.149001,0.012417,0.062084,0.012417,0.024833,0.099334,0.000225,0.000221,0.000237,0.000217,0.000203,0.000245,0.000281,0.000224,0.000214,0.000184,0.000233,0.000263,0.000212,0.000190,0.000202,0.000247,0.000224,0.000240,0.000179,0.000222,0.000194,0.000192,0.000218,0.000251,0.000188,0.000244,0.000231,0.000271,0.000238,0.000172,0.117659,0.062290,0.000000,0.034606,0.000000,0.013842,0.006921,0.027685,0.000000,0.000000,0.062290,0.006921,0.020763,0.000000,0.083054,0.006921,0.034606,0.006921,0.013842,0.055369,0.016114,0.012742,0.017913,0.014310,0.013953,0.015820,0.015348,0.016295,0.014070,0.017281,0.011207,0.017736,0.012462,0.018286,0.016085,0.016749,0.014317,0.012083,0.014068,0.014364,0.013945,0.014824,0.014780,0.016284,0.012412,0.015682,0.015460,0.016416,0.013947,0.011358
seq5024,0.020780,0.034633,0.013853,0.034633,0.013853,0.013853,0.048486,0.034633,0.000000,0.034633,0.048486,0.062340,0.006927,0.034633,0.034633,0.027707,0.020780,0.027707,0.027707,0.013853,0.013995,0.014964,0.014215,0.014722,0.016358,0.015754,0.015432,0.014683,0.014251,0.017833,0.014752,0.015895,0.015628,0.015905,0.013450,0.016396,0.013901,0.016445,0.016439,0.015360,0.014146,0.015161,0.013080,0.013341,0.013995,0.013698,0.014903,0.013178,0.012964,0.015024,0.037148,0.061913,0.024765,0.061913,0.024765,0.024765,0.086678,0.061913,0.000000,0.061913,0.086678,0.111443,0.012383,0.061913,0.061913,0.049530,0.037148,0.049530,0.049530,0.024765,0.000308,0.000321,0.000277,0.000294,0.000330,0.000321,0.000327,0.000323,0.000316,0.000257,0.000323,0.000355,0.000272,0.000325,0.000418,0.000285,0.000322,0.000345,0.000348,0.000286,0.000295,0.000347,0.000288,0.000260,0.000297,0.000322,0.000276,0.000361,0.000302,0.000295,0.016979,0.028298,0.011319,0.028298,0.011319,0.011319,0.039618,0.028298,0.000000,0.028298,0.039618,0.050937,0.005660,0.028298,0.028298,0.022639,0.016979,0.022639,0.022639,0.011319,0.017459,0.018367,0.017257,0.018089,0.020740,0.019132,0.017192,0.016297,0.017860,0.019636,0.017524,0.022135,0.019232,0.020216,0.016924,0.021043,0.016083,0.020453,0.021508,0.018246,0.017159,0.017744,0.016256,0.016973,0.016026,0.015835,0.021431,0.015618,0.016138,0.018654
seq5025,0.073376,0.058701,0.029350,0.014675,0.007338,0.022013,0.051363,0.044025,0.000000,0.036688,0.044025,0.066038,0.007338,0.022013,0.014675,0.022013,0.029350,0.014675,0.022013,0.007338,0.013150,0.014354,0.016118,0.015166,0.013932,0.013183,0.012682,0.013225,0.014419,0.015200,0.012874,0.012125,0.013055,0.014104,0.014062,0.014075,0.012415,0.010909,0.011675,0.015389,0.016535,0.013813,0.015392,0.012810,0.011343,0.012282,0.014802,0.015928,0.013673,0.014301,0.124082,0.099266,0.049633,0.024816,0.012408,0.037225,0.086858,0.074449,0.000000,0.062041,0.074449,0.111674,0.012408,0.037225,0.024816,0.037225,0.049633,0.024816,0.037225,0.012408,0.000267,0.000241,0.000213,0.000263,0.000219,0.000276,0.000291,0.000287,0.000323,0.000280,0.000253,0.000244,0.000252,0.000263,0.000180,0.000249,0.000217,0.000215,0.000254,0.000245,0.000252,0.000265,0.000240,0.000268,0.000218,0.000245,0.000207,0.000237,0.000223,0.000156,0.060785,0.048628,0.024314,0.012157,0.006079,0.018236,0.042550,0.036471,0.000000,0.030393,0.036471,0.054707,0.006079,0.018236,0.012157,0.018236,0.024314,0.012157,0.018236,0.006079,0.017835,0.017467,0.019516,0.019350,0.019001,0.018402,0.015264,0.014559,0.016930,0.018792,0.016610,0.016876,0.017673,0.017544,0.017105,0.015872,0.017040,0.012236,0.013039,0.018999,0.020922,0.015822,0.019771,0.013144,0.016460,0.015816,0.017130,0.021317,0.015086,0.018141
